time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_before_deadzone_x,f_before_deadzone_y,f_before_deadzone_z,f_x,f_y,f_z,m_before_deadzone_x,m_before_deadzone_y,m_before_deadzone_z,m_x,m_y,m_z,tau_raw_1,tau_raw_2,tau_raw_3,tau_raw_4,tau_raw_5,tau_raw_6,tau_raw_7,tau_limited_1,tau_limited_2,tau_limited_3,tau_limited_4,tau_limited_5,tau_limited_6,tau_limited_7
0.010000,0.306832,-0.000191,0.486777,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,-0.000006,0.000001,0.000016,0.000009,-0.000022,0.000005,0.001502,-0.000585,-0.001122,0.000000,0.000000,0.000000,-0.000726,-0.004068,-0.003392,-0.030776,0.011781,0.024094,-0.030776,0.011781,0.024094,0.002941,0.012138,0.010194,0.002941,0.012138,0.010194,0.013805,-0.000000,0.008963,-0.004706,0.005410,-0.016493,-0.010197,0.013805,-0.000000,0.008963,-0.004706,0.005410,-0.016493,-0.010197
0.011000,0.306830,-0.000192,0.486775,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,-0.000003,0.000002,0.000019,0.000012,-0.000027,0.000012,0.000440,-0.000506,-0.001775,0.000000,0.000000,0.000000,-0.000476,-0.000151,-0.004646,-0.009195,0.010305,0.037413,-0.009195,0.010305,0.037413,0.001952,0.000373,0.013985,0.001952,0.000373,0.013985,0.017145,-0.012533,0.011861,0.016106,0.004114,0.000986,-0.013985,0.017145,-0.012533,0.011861,0.016106,0.004114,0.000986,-0.013985
0.012000,0.306829,-0.000192,0.486772,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,-0.000003,0.000002,0.000022,0.000015,-0.000033,0.000009,0.000129,-0.001537,-0.002252,0.000000,0.000000,0.000000,0.001191,0.003319,-0.005645,-0.002939,0.030984,0.047215,-0.002939,0.030984,0.047215,-0.004704,-0.010056,0.016969,-0.004704,-0.010056,0.016969,0.026483,-0.025025,0.025425,0.031957,0.001813,0.013594,-0.016967,0.026483,-0.025025,0.025425,0.031957,0.001813,0.013594,-0.016967
0.013000,0.306827,-0.000193,0.486773,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,-0.000001,0.000003,0.000021,0.000016,-0.000034,0.000015,-0.000540,-0.001105,-0.001584,0.000000,0.000000,0.000000,0.000800,0.003378,-0.004929,0.010707,0.022412,0.033787,0.010707,0.022412,0.033787,-0.003138,-0.010234,0.014847,-0.003138,-0.010234,0.014847,0.021731,-0.018969,0.020023,0.027549,0.001578,0.015463,-0.014845,0.021731,-0.018969,0.020023,0.027549,0.001578,0.015463,-0.014845
0.014000,0.306826,-0.000194,0.486770,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000000,0.000004,0.000024,0.000017,-0.000042,0.000019,-0.000528,-0.000910,-0.001833,0.000000,0.000000,0.000000,0.001491,0.005401,-0.004277,0.010621,0.018623,0.039016,0.010621,0.018623,0.039016,-0.005897,-0.016331,0.012906,-0.005897,-0.016331,0.012906,0.018626,-0.026687,0.019366,0.036104,-0.001976,0.022002,-0.012902,0.018626,-0.026687,0.019366,0.036104,-0.001976,0.022002,-0.012902
0.015000,0.306824,-0.000195,0.486768,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000002,0.000005,0.000026,0.000019,-0.000048,0.000019,-0.000720,-0.000830,-0.001694,0.000000,0.000000,0.000000,0.000692,0.004892,-0.003070,0.014664,0.017107,0.036477,0.014664,0.017107,0.036477,-0.002691,-0.014822,0.009286,-0.002691,-0.014822,0.009286,0.014540,-0.023773,0.014044,0.033916,0.000911,0.021119,-0.009282,0.014540,-0.023773,0.014044,0.033916,0.000911,0.021119,-0.009282
0.017000,0.306822,-0.000197,0.486763,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000004,0.000008,0.000030,0.000017,-0.000057,0.000027,-0.000650,-0.000657,-0.002139,0.000000,0.000000,0.000000,0.000736,0.005185,-0.002088,0.013460,0.013889,0.045822,0.013460,0.013889,0.045822,-0.002876,-0.015726,0.006370,-0.002876,-0.015726,0.006370,0.010637,-0.027734,0.011067,0.039078,0.000049,0.022591,-0.006366,0.010637,-0.027734,0.011067,0.039078,0.000049,0.022591,-0.006366
0.018000,0.306821,-0.000198,0.486759,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000005,0.000009,0.000035,0.000016,-0.000068,0.000036,-0.001313,-0.000862,-0.003042,0.000000,0.000000,0.000000,0.001209,0.006157,-0.008161,0.026829,0.018099,0.064358,0.026829,0.018099,0.064358,-0.004772,-0.018674,0.024625,-0.004772,-0.018674,0.024625,0.030187,-0.034323,0.026691,0.052482,-0.000963,0.029987,-0.024620,0.030187,-0.034323,0.026691,0.052482,-0.000963,0.029987,-0.024620
0.019000,0.306822,-0.000201,0.486759,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000004,0.000011,0.000034,0.000020,-0.000065,0.000036,-0.000972,-0.000780,-0.002542,0.000000,0.000000,0.000000,-0.000047,0.004652,-0.005669,0.019971,0.016708,0.054297,0.019971,0.016708,0.054297,0.000268,-0.014150,0.017152,0.000268,-0.014150,0.017152,0.022285,-0.027757,0.017386,0.042331,0.003784,0.023132,-0.017148,0.022285,-0.027757,0.017386,0.042331,0.003784,0.023132,-0.017148
0.020000,0.306821,-0.000204,0.486755,0.306826,-0.000190,0.486794,0.306826,-0.000190,0.486794,0.000005,0.000014,0.000039,0.000018,-0.000070,0.000042,-0.001010,-0.001440,-0.002482,0.000000,0.000000,0.000000,0.000844,0.004251,-0.004685,0.020855,0.030246,0.053517,0.020855,0.030246,0.053517,-0.003303,-0.012964,0.014221,-0.003303,-0.012964,0.014221,0.023514,-0.026203,0.022259,0.040888,0.003062,0.022062,-0.014218,0.023514,-0.026203,0.022259,0.040888,0.003062,0.022062,-0.014218
