time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_before_deadzone_x,f_before_deadzone_y,f_before_deadzone_z,f_x,f_y,f_z,m_before_deadzone_x,m_before_deadzone_y,m_before_deadzone_z,m_x,m_y,m_z,tau_raw_1,tau_raw_2,tau_raw_3,tau_raw_4,tau_raw_5,tau_raw_6,tau_raw_7,tau_limited_1,tau_limited_2,tau_limited_3,tau_limited_4,tau_limited_5,tau_limited_6,tau_limited_7
0.010000,0.306897,0.000220,0.486576,0.306893,0.000220,0.486576,0.306893,0.000215,0.486623,-0.000004,0.000000,0.000000,-0.000028,-0.000104,-0.000002,-0.000052,0.000963,-0.003758,0.000000,0.000000,0.000000,0.000032,0.008457,0.000937,0.000512,-0.019258,0.075151,0.000512,-0.019258,0.075151,-0.000240,-0.025685,-0.002817,-0.000240,-0.025685,-0.002817,-0.196640,-0.048733,0.113494,0.061218,0.081616,0.032330,-0.099169,-0.196640,-0.048733,0.113494,0.061218,0.081616,0.032330,-0.099169
0.011000,0.306897,0.000219,0.486573,0.306893,0.000219,0.486573,0.306893,0.000215,0.486623,-0.000004,0.000000,0.000000,-0.000030,-0.000111,-0.000005,-0.000072,0.001284,-0.002755,0.000000,0.000000,0.000000,0.004914,0.006128,0.000746,0.000913,-0.025674,0.055101,0.000913,-0.025674,0.055101,-0.019774,-0.018720,-0.002257,-0.019774,-0.018720,-0.002257,-0.199083,-0.035521,0.126302,0.044843,0.061210,0.023684,-0.100279,-0.199083,-0.035521,0.126302,0.044843,0.061210,0.023684,-0.100279
0.012000,0.306897,0.000218,0.486568,0.306893,0.000218,0.486568,0.306893,0.000215,0.486623,-0.000004,0.000000,0.000000,-0.000030,-0.000124,-0.000004,-0.000323,0.000570,-0.003072,0.000000,0.000000,0.000000,0.002584,0.007280,0.000719,0.005992,-0.011396,0.061447,0.005992,-0.011396,0.061447,-0.010455,-0.022214,-0.002170,-0.010455,-0.022214,-0.002170,-0.193833,-0.040191,0.123913,0.051988,0.073173,0.028808,-0.099947,-0.193833,-0.040191,0.123913,0.051988,0.073173,0.028808,-0.099947
0.013000,0.306896,0.000218,0.486563,0.306893,0.000218,0.486563,0.306893,0.000215,0.486623,-0.000003,0.000000,0.000000,-0.000026,-0.000137,-0.000000,-0.000570,0.000357,-0.003066,0.000000,0.000000,0.000000,0.000307,0.007400,-0.001180,0.011019,-0.007140,0.061323,0.011019,-0.007140,0.061323,-0.001332,-0.022612,0.003539,-0.001332,-0.022612,0.003539,-0.186209,-0.039781,0.122475,0.052977,0.082903,0.030255,-0.105327,-0.186209,-0.039781,0.122475,0.052977,0.082903,0.030255,-0.105327
0.014000,0.306896,0.000220,0.486559,0.306893,0.000220,0.486559,0.306893,0.000215,0.486623,-0.000003,0.000000,0.000000,-0.000026,-0.000145,-0.000007,-0.000949,0.000488,-0.003837,0.000000,0.000000,0.000000,-0.000831,0.009129,0.001218,0.018611,-0.009763,0.076747,0.018611,-0.009763,0.076747,0.003221,-0.027821,-0.003679,0.003221,-0.027821,-0.003679,-0.194640,-0.048577,0.113558,0.066441,0.087093,0.038419,-0.098333,-0.194640,-0.048577,0.113558,0.066441,0.087093,0.038419,-0.098333
0.015000,0.306896,0.000218,0.486554,0.306893,0.000218,0.486554,0.306893,0.000215,0.486623,-0.000003,0.000000,0.000000,-0.000026,-0.000159,-0.000003,-0.001058,-0.000417,-0.003650,0.000000,0.000000,0.000000,-0.000815,0.008993,-0.000472,0.020836,0.008333,0.073004,0.020836,0.008333,0.073004,0.003157,-0.027454,0.001406,0.003157,-0.027454,0.001406,-0.181471,-0.046711,0.121452,0.064595,0.089674,0.038192,-0.102044,-0.181471,-0.046711,0.121452,0.064595,0.089674,0.038192,-0.102044
0.016000,0.306895,0.000218,0.486547,0.306893,0.000218,0.486547,0.306893,0.000215,0.486623,-0.000002,0.000000,0.000000,-0.000027,-0.000176,0.000002,-0.001148,-0.000587,-0.006016,0.000000,0.000000,0.000000,-0.001294,0.014868,-0.002561,0.022747,0.011747,0.120324,0.022747,0.011747,0.120324,0.005067,-0.045131,0.007692,0.005067,-0.045131,0.007692,-0.176049,-0.078701,0.126887,0.104847,0.093168,0.060415,-0.109375,-0.176049,-0.078701,0.126887,0.104847,0.093168,0.060415,-0.109375
0.017000,0.306894,0.000219,0.486542,0.306893,0.000219,0.486542,0.306893,0.000215,0.486623,-0.000001,0.000000,0.000000,-0.000021,-0.000190,-0.000007,-0.001119,-0.000320,-0.004458,0.000000,0.000000,0.000000,-0.002495,0.011350,-0.000397,0.022260,0.006399,0.089162,0.022260,0.006399,0.089162,0.009897,-0.034620,0.001163,0.009897,-0.034620,0.001163,-0.183169,-0.058643,0.116432,0.079571,0.096394,0.047076,-0.102272,-0.183169,-0.058643,0.116432,0.079571,0.096394,0.047076,-0.102272
0.018000,0.306893,0.000220,0.486538,0.306893,0.000220,0.486538,0.306893,0.000215,0.486623,-0.000001,0.000000,0.000000,-0.000028,-0.000200,-0.000003,-0.000482,0.000628,-0.004097,0.000000,0.000000,0.000000,0.003096,0.010487,-0.002262,0.009583,-0.012560,0.081945,0.009583,-0.012560,0.081945,-0.012493,-0.032063,0.006773,-0.012493,-0.032063,0.006773,-0.182223,-0.055803,0.129319,0.071967,0.069488,0.041206,-0.107244,-0.182223,-0.055803,0.129319,0.071967,0.069488,0.041206,-0.107244
0.019000,0.306894,0.000222,0.486534,0.306893,0.000222,0.486534,0.306893,0.000215,0.486623,-0.000002,0.000000,0.000000,-0.000028,-0.000208,-0.000006,-0.000552,0.000727,-0.003942,0.000000,0.000000,0.000000,0.001927,0.009694,-0.000879,0.010848,-0.014530,0.078840,0.010848,-0.014530,0.078840,-0.007819,-0.029706,0.002616,-0.007819,-0.029706,0.002616,-0.186240,-0.052294,0.121946,0.068308,0.073409,0.038846,-0.102682,-0.186240,-0.052294,0.121946,0.068308,0.073409,0.038846,-0.102682
