time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7
3.227000,0.306840,-0.000210,0.485997,0.308520,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001681,0.000120,0.000777,-0.000103,-0.001409,0.000197,0.000081,0.000150,0.000463,0.001086,0.000000,0.000000,-0.000012,-0.000875,0.000870,0.860417,0.056777,0.379486,-0.000269,-0.001164,-0.002455,0.015147,0.014032,0.017104,0.291076,0.011722,0.215581,0.002456
3.228000,0.306840,-0.000210,0.485996,0.308521,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001681,0.000120,0.000779,-0.000102,-0.001411,0.000194,0.000210,-0.000120,0.000133,0.001086,0.000000,0.000000,-0.000244,-0.000204,0.001754,0.858233,0.062438,0.386687,0.000546,-0.003519,-0.005559,0.013780,0.009133,0.016173,0.296548,0.013734,0.218106,0.005559
3.229000,0.306839,-0.000211,0.485995,0.308522,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001683,0.000121,0.000779,-0.000102,-0.001411,0.000194,0.000007,-0.000123,0.000002,0.001086,0.000000,0.000000,-0.000367,-0.000374,0.000900,0.863075,0.062847,0.389545,0.000980,-0.002926,-0.002567,0.016899,0.009590,0.018117,0.297927,0.014248,0.218784,0.002567
3.230000,0.306838,-0.000210,0.485993,0.308523,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001685,0.000120,0.000781,-0.000103,-0.001417,0.000196,-0.000296,0.000182,-0.000590,0.001087,0.000000,0.000000,0.000193,0.001610,-0.000811,0.870137,0.056128,0.402303,-0.000986,-0.009885,0.003424,0.020829,-0.000206,0.021559,0.311818,0.010858,0.228351,-0.003419
3.231000,0.306839,-0.000210,0.485995,0.308525,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001685,0.000120,0.000779,-0.000103,-0.001412,0.000200,-0.000019,-0.000220,-0.000086,0.001087,0.000000,0.000000,0.000127,0.000007,-0.002365,0.864754,0.064612,0.391327,-0.000754,-0.004262,0.008880,0.028887,0.007963,0.028013,0.300320,0.012862,0.220634,-0.008877
3.232000,0.306840,-0.000211,0.485996,0.308526,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001686,0.000121,0.000779,-0.000104,-0.001412,0.000198,0.000185,-0.000207,0.000289,0.001087,0.000000,0.000000,0.000241,-0.000280,-0.000939,0.861011,0.064412,0.383619,-0.001155,-0.003255,0.003879,0.023824,0.010762,0.024693,0.295194,0.012430,0.218162,-0.003877
3.233000,0.306840,-0.000209,0.485998,0.308527,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001687,0.000119,0.000776,-0.000101,-0.001404,0.000193,0.000153,0.000425,0.000679,0.001087,0.000000,0.000000,-0.000691,-0.001664,0.002277,0.862223,0.050915,0.374420,0.002115,0.001611,-0.007391,0.008413,0.018638,0.010022,0.286141,0.012882,0.212739,0.007387
3.234000,0.306840,-0.000210,0.485998,0.308528,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001688,0.000119,0.000777,-0.000100,-0.001408,0.000192,0.000144,0.000070,0.000229,0.001088,0.000000,0.000000,-0.000663,-0.000188,0.001945,0.862746,0.058340,0.383844,0.002018,-0.003566,-0.006230,0.011852,0.010651,0.013326,0.295833,0.014345,0.218853,0.006229
3.235000,0.306839,-0.000211,0.485995,0.308529,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001690,0.000121,0.000779,-0.000104,-0.001412,0.000196,-0.000159,-0.000303,-0.000217,0.001088,0.000000,0.000000,0.000613,0.000431,-0.001049,0.869815,0.066316,0.393814,-0.002455,-0.005743,0.004260,0.024793,0.006493,0.026504,0.303627,0.011530,0.223397,-0.004255
3.236000,0.306840,-0.000211,0.485995,0.308530,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001690,0.000121,0.000779,-0.000104,-0.001413,0.000197,0.000220,-0.000152,-0.000185,0.001088,0.000000,0.000000,0.000646,0.000573,-0.000462,0.862334,0.063554,0.393385,-0.002574,-0.006244,0.002209,0.021891,0.004978,0.024237,0.302963,0.010834,0.222286,-0.002203
3.237000,0.306840,-0.000210,0.485997,0.308531,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001691,0.000120,0.000778,-0.000101,-0.001408,0.000197,0.000133,0.000108,0.000311,0.001088,0.000000,0.000000,-0.000644,-0.000732,-0.000814,0.864804,0.057823,0.382554,0.001949,-0.001663,0.003439,0.021364,0.013264,0.020046,0.293586,0.014148,0.217273,-0.003442
3.238000,0.306839,-0.000210,0.485995,0.308532,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001693,0.000120,0.000780,-0.000104,-0.001413,0.000196,-0.000267,-0.000016,-0.000912,0.001088,0.000000,0.000000,0.000407,0.002103,-0.000463,0.873830,0.060365,0.408133,-0.001735,-0.011601,0.002207,0.020914,-0.003147,0.022608,0.316761,0.011004,0.231356,-0.002201
3.239000,0.306839,-0.000211,0.485998,0.308533,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001694,0.000121,0.000776,-0.000103,-0.001406,0.000198,-0.000136,-0.000224,0.000595,0.001089,0.000000,0.000000,0.000068,-0.001567,-0.000119,0.871498,0.064828,0.376357,-0.000546,0.001268,0.001011,0.021087,0.019119,0.022373,0.288592,0.013131,0.215208,-0.001011
3.240000,0.306839,-0.000210,0.485995,0.308534,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001695,0.000120,0.000780,-0.000104,-0.001411,0.000195,-0.000153,0.000235,-0.000367,0.001089,0.000000,0.000000,0.000249,-0.000061,0.001272,0.872550,0.055055,0.397238,-0.001183,-0.004018,-0.003865,0.013211,0.007586,0.016195,0.303872,0.010449,0.222546,0.003868
3.241000,0.306838,-0.000209,0.485996,0.308535,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001697,0.000119,0.000778,-0.000101,-0.001408,0.000189,-0.000223,0.000207,0.000144,0.001089,0.000000,0.000000,-0.000685,-0.000645,0.001842,0.874854,0.055530,0.386262,0.002095,-0.001965,-0.005878,0.011344,0.013363,0.012609,0.296932,0.013831,0.220014,0.005876
3.242000,0.306839,-0.000211,0.485995,0.308536,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001698,0.000121,0.000779,-0.000100,-0.001413,0.000192,-0.000014,-0.000259,-0.000027,0.001089,0.000000,0.000000,-0.000880,0.000635,0.000024,0.870916,0.065441,0.390154,0.002780,-0.006462,0.000492,0.020755,0.007067,0.019852,0.302759,0.016589,0.224024,-0.000493
3.243000,0.306838,-0.000210,0.485995,0.308538,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001699,0.000120,0.000780,-0.000105,-0.001413,0.000192,-0.000166,0.000043,-0.000110,0.001089,0.000000,0.000000,0.001318,0.000422,-0.001152,0.874711,0.059094,0.392042,-0.004928,-0.005718,0.004609,0.022925,0.007811,0.026150,0.303398,0.007538,0.224249,-0.004600
3.244000,0.306839,-0.000209,0.485994,0.308539,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001700,0.000119,0.000780,-0.000102,-0.001415,0.000194,0.000025,0.000303,-0.000223,0.001090,0.000000,0.000000,-0.000165,0.000601,-0.000872,0.871235,0.053479,0.394561,0.000270,-0.006348,0.003636,0.020228,0.005877,0.019959,0.304768,0.011556,0.224366,-0.003635
3.245000,0.306840,-0.000209,0.485994,0.308540,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001700,0.000119,0.000781,-0.000103,-0.001418,0.000193,0.000286,0.000119,-0.000690,0.001090,0.000000,0.000000,0.000147,0.002164,0.000025,0.866022,0.057288,0.404264,-0.000824,-0.011828,0.000493,0.018253,-0.003381,0.019748,0.314155,0.011270,0.229599,-0.000488
3.246000,0.306839,-0.000211,0.485994,0.308541,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001702,0.000121,0.000781,-0.000102,-0.001416,0.000194,-0.000151,-0.000184,-0.000182,0.001090,0.000000,0.000000,-0.000340,0.000237,0.001665,0.875906,0.064070,0.393983,0.000885,-0.005077,-0.005245,0.014599,0.008038,0.016690,0.303827,0.014417,0.224024,0.005246
3.247000,0.306839,-0.000212,0.485995,0.308542,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001703,0.000122,0.000780,-0.000101,-0.001415,0.000201,0.000142,-0.000382,0.000205,0.001090,0.000000,0.000000,0.000605,-0.000307,-0.001808,0.870259,0.068861,0.385862,-0.002420,-0.003170,0.006933,0.028247,0.011572,0.029198,0.297360,0.012095,0.220221,-0.006929
3.248000,0.306838,-0.000211,0.485995,0.308543,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001705,0.000121,0.000780,-0.000103,-0.001412,0.000194,-0.000076,-0.000084,0.000073,0.001091,0.000000,0.000000,0.000405,-0.000297,0.000335,0.875605,0.062123,0.388296,-0.001726,-0.003198,-0.000589,0.018658,0.011617,0.021196,0.299225,0.011388,0.221585,0.000592
3.249000,0.306839,-0.000209,0.485997,0.308544,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001705,0.000119,0.000778,-0.000102,-0.001409,0.000195,-0.000064,0.000417,0.000482,0.001091,0.000000,0.000000,-0.000364,-0.001312,-0.000236,0.875699,0.051227,0.379241,0.000969,0.000366,0.001409,0.017310,0.017976,0.017157,0.291398,0.011785,0.217247,-0.001410
3.250000,0.306839,-0.000211,0.485997,0.308545,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001706,0.000121,0.000777,-0.000100,-0.001409,0.000198,0.000076,-0.000074,0.000436,0.001091,0.000000,0.000000,0.000150,-0.000730,-0.001345,0.873194,0.061853,0.379916,-0.000827,-0.001670,0.005302,0.024465,0.015349,0.024638,0.293430,0.012216,0.218817,-0.005300
3.251000,0.306840,-0.000212,0.485996,0.308546,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001707,0.000122,0.000779,-0.000096,-0.001412,0.000198,0.000116,-0.000042,-0.000194,0.001091,0.000000,0.000000,-0.000954,0.000576,-0.000173,0.872814,0.061611,0.393227,0.003052,-0.006251,0.001200,0.020289,0.006627,0.018916,0.304243,0.016053,0.224483,-0.001202
3.252000,0.306838,-0.000210,0.485996,0.308547,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001709,0.000119,0.000779,-0.000101,-0.001410,0.000195,-0.000335,0.000317,-0.000114,0.001091,0.000000,0.000000,0.000027,-0.000266,0.001332,0.883010,0.053409,0.391594,-0.000396,-0.003299,-0.004078,0.012494,0.011640,0.014953,0.301835,0.010891,0.223534,0.004080
3.253000,0.306839,-0.000210,0.485997,0.308548,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001709,0.000120,0.000777,-0.000101,-0.001410,0.000191,0.000074,-0.000003,0.000373,0.001092,0.000000,0.000000,-0.000184,-0.000352,0.001552,0.874926,0.059942,0.381185,0.000340,-0.002998,-0.004862,0.013715,0.013898,0.016002,0.295580,0.013003,0.220617,0.004862
3.254000,0.306839,-0.000210,0.485998,0.308550,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001711,0.000120,0.000777,-0.000103,-0.001409,0.000192,-0.000093,-0.000080,0.000396,0.001092,0.000000,0.000000,0.000318,-0.000520,0.000240,0.879028,0.061544,0.380508,-0.001421,-0.002405,-0.000263,0.018806,0.015325,0.021023,0.295196,0.011570,0.220830,0.000266
3.255000,0.306839,-0.000211,0.485995,0.308551,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001712,0.000121,0.000780,-0.000102,-0.001414,0.000194,-0.000097,-0.000377,-0.000695,0.001092,0.000000,0.000000,-0.000072,0.001465,-0.000470,0.879710,0.067950,0.403748,-0.000053,-0.009369,0.002225,0.023261,0.001331,0.023899,0.313215,0.014281,0.229976,-0.002222
3.256000,0.306838,-0.000209,0.485998,0.308552,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001713,0.000119,0.000776,-0.000102,-0.001406,0.000192,-0.000058,0.000321,0.000690,0.001092,0.000000,0.000000,-0.000207,-0.001663,0.000210,0.879746,0.053119,0.374450,0.000419,0.001604,-0.000160,0.016323,0.021303,0.017053,0.288419,0.011636,0.216441,0.000159
3.257000,0.306839,-0.000210,0.485998,0.308553,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001714,0.000120,0.000777,-0.000102,-0.001406,0.000197,0.000147,0.000043,0.000331,0.001092,0.000000,0.000000,-0.000139,-0.001027,-0.000925,0.875743,0.059261,0.381747,0.000180,-0.000625,0.003830,0.022197,0.016224,0.022043,0.293576,0.012681,0.218468,-0.003830
3.258000,0.306839,-0.000209,0.485996,0.308554,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001715,0.000119,0.000778,-0.000102,-0.001410,0.000195,-0.000058,0.000200,-0.000349,0.001093,0.000000,0.000000,-0.000091,0.000522,0.000686,0.880546,0.055656,0.396165,0.000013,-0.006057,-0.001816,0.015446,0.007101,0.016995,0.306433,0.011768,0.226175,0.001818
3.259000,0.306839,-0.000209,0.485996,0.308555,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001716,0.000119,0.000778,-0.000101,-0.001411,0.000192,-0.000138,0.000216,-0.000274,0.001093,0.000000,0.000000,-0.000316,0.000823,0.000597,0.882840,0.055126,0.394725,0.000802,-0.007115,-0.001513,0.015586,0.006837,0.016479,0.307106,0.012446,0.227588,0.001514
3.260000,0.306840,-0.000210,0.485997,0.308556,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001716,0.000120,0.000778,-0.000102,-0.001411,0.000192,0.000248,-0.000341,0.000016,0.001093,0.000000,0.000000,0.000202,0.000549,0.000291,0.875157,0.066976,0.388615,-0.001015,-0.006155,-0.000445,0.020289,0.008495,0.022371,0.302272,0.013119,0.224476,0.000449
3.261000,0.306840,-0.000210,0.485998,0.308557,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001717,0.000119,0.000776,-0.000102,-0.001404,0.000193,0.000031,0.000047,0.000402,0.001093,0.000000,0.000000,0.000180,-0.001078,-0.000396,0.879912,0.058808,0.380176,-0.000938,-0.000438,0.001965,0.020194,0.017530,0.021368,0.293186,0.011472,0.219021,-0.001964
3.262000,0.306839,-0.000210,0.485995,0.308558,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001720,0.000120,0.000779,-0.000105,-0.001412,0.000199,-0.000135,-0.000057,-0.000301,0.001093,0.000000,0.000000,0.000954,0.000487,-0.001642,0.884355,0.061340,0.395639,-0.003653,-0.005939,0.006345,0.025353,0.007961,0.027209,0.306559,0.009283,0.226816,-0.006338
3.263000,0.306839,-0.000211,0.485996,0.308559,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001720,0.000121,0.000778,-0.000103,-0.001410,0.000197,0.000117,-0.000071,-0.000088,0.001094,0.000000,0.000000,0.000040,0.000088,-0.000037,0.879550,0.061769,0.390936,-0.000450,-0.004539,0.000718,0.019856,0.010071,0.021104,0.302318,0.012586,0.223988,-0.000716
3.264000,0.306839,-0.000210,0.485995,0.308560,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001722,0.000120,0.000779,-0.000104,-0.001413,0.000199,-0.000129,-0.000057,-0.000172,0.001094,0.000000,0.000000,0.000420,0.000296,-0.000336,0.885448,0.061224,0.393132,-0.001783,-0.005273,0.001773,0.020745,0.009564,0.022616,0.304850,0.011137,0.226158,-0.001769
3.265000,0.306839,-0.000210,0.485996,0.308562,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001723,0.000120,0.000779,-0.000104,-0.001411,0.000196,-0.000086,0.000186,-0.000114,0.001094,0.000000,0.000000,0.000092,0.000198,0.001627,0.885054,0.056259,0.391658,-0.000633,-0.004926,-0.005108,0.012340,0.010304,0.015321,0.303757,0.011258,0.225596,0.005111
3.266000,0.306840,-0.000210,0.485996,0.308563,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001722,0.000120,0.000778,-0.000102,-0.001408,0.000191,0.000306,-0.000012,-0.000139,0.001094,0.000000,0.000000,-0.000583,0.000273,0.001086,0.876858,0.060163,0.391996,0.001735,-0.005180,-0.003228,0.015416,0.008693,0.016245,0.303113,0.014442,0.224154,0.003227
3.267000,0.306839,-0.000210,0.485998,0.308564,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001725,0.000120,0.000776,-0.000104,-0.001404,0.000190,-0.000039,-0.000096,0.000731,0.001094,0.000000,0.000000,0.000445,-0.001960,0.000567,0.885181,0.061898,0.373537,-0.001872,0.002649,-0.001412,0.017766,0.023458,0.020644,0.287644,0.011195,0.216460,0.001414
3.268000,0.306840,-0.000210,0.485997,0.308565,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001725,0.000120,0.000777,-0.000101,-0.001405,0.000198,0.000094,-0.000197,0.000125,0.001095,0.000000,0.000000,-0.000778,0.000044,-0.002225,0.882429,0.064077,0.386002,0.002419,-0.004370,0.008382,0.028229,0.012197,0.025246,0.300189,0.015925,0.223994,-0.008383
3.269000,0.306840,-0.000212,0.485996,0.308566,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001726,0.000122,0.000778,-0.000106,-0.001408,0.000206,0.000078,-0.000678,-0.000423,0.001095,0.000000,0.000000,0.001151,0.001328,-0.003242,0.883128,0.074515,0.397647,-0.004347,-0.008873,0.011965,0.035016,0.004219,0.035957,0.310281,0.011349,0.229669,-0.011956
3.270000,0.306840,-0.000210,0.485997,0.308567,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001727,0.000120,0.000777,-0.000102,-0.001403,0.000194,-0.000182,0.000145,0.000041,0.001095,0.000000,0.000000,-0.000663,-0.000829,0.001055,0.889181,0.057159,0.387861,0.002015,-0.001308,-0.003110,0.014615,0.015721,0.015156,0.298876,0.014089,0.222514,0.003107
3.271000,0.306840,-0.000211,0.485994,0.308568,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001729,0.000121,0.000780,-0.000103,-0.001414,0.000194,0.000091,-0.000145,-0.000537,0.001095,0.000000,0.000000,0.000109,0.001482,0.000473,0.884390,0.063311,0.400863,-0.000690,-0.009429,-0.001073,0.018541,0.002874,0.020511,0.312517,0.012676,0.230767,0.001077
3.272000,0.306840,-0.000210,0.485998,0.308569,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001729,0.000120,0.000776,-0.000104,-0.001405,0.000191,0.000296,0.000056,0.000718,0.001096,0.000000,0.000000,0.000357,-0.001933,0.001134,0.880525,0.059063,0.373891,-0.001563,0.002552,-0.003395,0.014913,0.022540,0.018102,0.287310,0.010911,0.215607,0.003397
3.273000,0.306841,-0.000209,0.485997,0.308570,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001730,0.000119,0.000778,-0.000099,-0.001407,0.000187,0.000118,0.000772,-0.000028,0.001096,0.000000,0.000000,-0.000615,0.000426,0.002248,0.884419,0.043992,0.389342,0.001856,-0.005713,-0.007308,0.006376,0.010130,0.008017,0.303368,0.011170,0.226045,0.007307
3.274000,0.306839,-0.000212,0.485995,0.308571,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001732,0.000122,0.000780,-0.000101,-0.001412,0.000202,-0.000248,-0.000501,-0.000651,0.001096,0.000000,0.000000,-0.000393,0.001397,-0.002772,0.893020,0.071076,0.402823,0.001073,-0.009128,0.010306,0.032304,0.003893,0.029838,0.314251,0.016050,0.232458,-0.010305
3.275000,0.306840,-0.000210,0.485996,0.308573,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001733,0.000120,0.000778,-0.000102,-0.001407,0.000196,-0.000229,0.000079,-0.000022,0.001096,0.000000,0.000000,-0.000059,0.000055,-0.000371,0.893014,0.058563,0.389487,-0.000101,-0.004415,0.001885,0.020042,0.012700,0.020642,0.303246,0.012259,0.226573,-0.001883
3.276000,0.306840,-0.000211,0.485995,0.308574,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001733,0.000121,0.000779,-0.000103,-0.001410,0.000200,0.000104,0.000102,-0.000122,0.001096,0.000000,0.000000,0.000199,0.000686,-0.000010,0.886567,0.058246,0.392065,-0.001005,-0.006633,0.000636,0.018695,0.008703,0.020294,0.305851,0.011292,0.227660,-0.000633
3.277000,0.306840,-0.000209,0.485997,0.308575,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001734,0.000119,0.000778,-0.000102,-0.001405,0.000194,0.000161,0.000450,0.000469,0.001097,0.000000,0.000000,-0.000326,-0.001350,0.001756,0.885854,0.050463,0.379553,0.000837,0.000509,-0.005562,0.010108,0.019575,0.012077,0.292713,0.011507,0.219268,0.005560
3.278000,0.306840,-0.000209,0.485995,0.308576,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001736,0.000119,0.000779,-0.000103,-0.001410,0.000189,0.000023,0.000089,0.000006,0.001097,0.000000,0.000000,0.000244,-0.000250,0.001932,0.889619,0.057922,0.389458,-0.001162,-0.003356,-0.006195,0.011764,0.013246,0.015468,0.301738,0.011080,0.224795,0.006198
3.279000,0.306840,-0.000209,0.485996,0.308577,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001737,0.000119,0.000778,-0.000103,-0.001406,0.000190,0.000016,0.000059,0.000004,0.001097,0.000000,0.000000,0.000161,-0.000167,0.000542,0.889983,0.058488,0.388973,-0.000874,-0.003635,-0.001327,0.016806,0.013173,0.018891,0.301833,0.011476,0.225109,0.001329
3.280000,0.306840,-0.000211,0.485997,0.308578,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001738,0.000121,0.000778,-0.000104,-0.001405,0.000197,0.000010,-0.000191,0.000003,0.001097,0.000000,0.000000,0.000262,-0.000112,-0.001490,0.890527,0.064168,0.388825,-0.001227,-0.003824,0.005807,0.025684,0.013113,0.026035,0.302022,0.012304,0.225402,-0.005804
3.281000,0.306840,-0.000211,0.485997,0.308579,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001739,0.000121,0.000777,-0.000104,-0.001407,0.000202,0.000133,-0.000299,0.000085,0.001097,0.000000,0.000000,0.000174,0.000196,-0.002296,0.888903,0.066672,0.386802,-0.000918,-0.004907,0.008642,0.029287,0.012402,0.028635,0.301939,0.013135,0.225966,-0.008639
3.282000,0.306840,-0.000210,0.485997,0.308580,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001740,0.000120,0.000777,-0.000102,-0.001404,0.000190,0.000013,0.000110,-0.000006,0.001098,0.000000,0.000000,-0.000478,-0.000377,0.001624,0.891625,0.057743,0.388822,0.001369,-0.002894,-0.005115,0.012790,0.014213,0.014385,0.301232,0.013571,0.224698,0.005114
3.283000,0.306840,-0.000208,0.485996,0.308581,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001741,0.000118,0.000778,-0.000100,-0.001407,0.000191,-0.000041,0.000679,-0.000025,0.001098,0.000000,0.000000,-0.000969,-0.000014,0.001747,0.893337,0.045352,0.389715,0.003093,-0.004171,-0.005541,0.008561,0.012922,0.008833,0.303151,0.012689,0.226414,0.005538
3.284000,0.306840,-0.000209,0.485994,0.308582,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001742,0.000119,0.000780,-0.000099,-0.001412,0.000188,-0.000107,0.000068,-0.000523,0.001098,0.000000,0.000000,-0.000847,0.001706,0.001306,0.895331,0.058114,0.400607,0.002668,-0.010209,-0.004006,0.014013,0.003847,0.014370,0.314586,0.014947,0.233826,0.004006
3.285000,0.306840,-0.000209,0.485996,0.308584,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001743,0.000119,0.000778,-0.000103,-0.001407,0.000194,-0.000099,-0.000083,0.000113,0.001098,0.000000,0.000000,0.000726,-0.000070,-0.001394,0.895644,0.061328,0.386792,-0.002849,-0.003976,0.005460,0.024465,0.014367,0.026012,0.301874,0.010086,0.226453,-0.005455
3.286000,0.306841,-0.000210,0.485995,0.308585,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001744,0.000120,0.000779,-0.000102,-0.001408,0.000197,0.000068,-0.000379,-0.000342,0.001098,0.000000,0.000000,0.000198,0.000651,-0.002067,0.892602,0.067731,0.396391,-0.001001,-0.006504,0.007827,0.028798,0.008427,0.028463,0.308539,0.013275,0.229182,-0.007823
3.287000,0.306840,-0.000210,0.485997,0.308586,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001746,0.000120,0.000777,-0.000103,-0.001404,0.000197,-0.000040,0.000071,0.000688,0.001099,0.000000,0.000000,0.000416,-0.001708,-0.000749,0.895573,0.058569,0.374830,-0.001767,0.001766,0.003212,0.021372,0.023768,0.022761,0.290478,0.010591,0.219646,-0.003210
3.288000,0.306841,-0.000211,0.485997,0.308587,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001746,0.000121,0.000778,-0.000104,-0.001407,0.000201,0.000108,-0.000081,0.000067,0.001099,0.000000,0.000000,0.000482,0.000305,-0.000548,0.892878,0.061905,0.387507,-0.001999,-0.005289,0.002521,0.021704,0.012412,0.023520,0.303168,0.011064,0.227245,-0.002517
3.289000,0.306840,-0.000210,0.485996,0.308588,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001748,0.000120,0.000778,-0.000104,-0.001406,0.000187,-0.000183,0.000014,-0.000325,0.001099,0.000000,0.000000,0.000278,0.000761,0.003034,0.899760,0.059613,0.395477,-0.001285,-0.006882,-0.010059,0.008422,0.009427,0.013373,0.309409,0.011322,0.230982,0.010063
3.290000,0.306840,-0.000211,0.485996,0.308589,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001749,0.000121,0.000778,-0.000104,-0.001407,0.000193,-0.000051,-0.000332,0.000046,0.001099,0.000000,0.000000,0.000183,-0.000050,-0.000549,0.897560,0.066958,0.388296,-0.000952,-0.004048,0.002501,0.023236,0.014126,0.024411,0.302902,0.013173,0.227058,-0.002498
3.291000,0.306840,-0.000212,0.485994,0.308590,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001750,0.000122,0.000781,-0.000103,-0.001413,0.000198,0.000129,-0.000435,-0.000581,0.001099,0.000000,0.000000,-0.000081,0.001493,-0.001159,0.894281,0.069631,0.401974,-0.000025,-0.009463,0.004651,0.026206,0.004009,0.026143,0.314351,0.014660,0.232983,-0.004648
3.292000,0.306840,-0.000211,0.485995,0.308591,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001751,0.000121,0.000780,-0.000102,-0.001409,0.000200,0.000001,-0.000109,-0.000217,0.001100,0.000000,0.000000,-0.000450,0.000438,-0.002109,0.897689,0.062608,0.394166,0.001271,-0.005761,0.007980,0.027379,0.010632,0.025299,0.307402,0.014470,0.229314,-0.007979
3.293000,0.306840,-0.000210,0.485996,0.308592,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001752,0.000120,0.000779,-0.000102,-0.001409,0.000201,-0.000027,0.000231,0.000077,0.001100,0.000000,0.000000,-0.000319,0.000210,-0.001185,0.898620,0.055596,0.387760,0.000811,-0.004961,0.004749,0.021998,0.013542,0.021059,0.303698,0.012543,0.228148,-0.004749
3.294000,0.306840,-0.000212,0.485995,0.308593,-0.000090,0.486774,0.311904,-0.000090,0.486774,0.001753,0.000122,0.000779,-0.000102,-0.001409,0.000201,0.000081,-0.000210,0.000093,0.001100,0.000000,0.000000,-0.000036,-0.000334,0.000373,0.896891,0.065050,0.387758,-0.000180,-0.003057,-0.000703,0.019446,0.015180,0.020979,0.301572,0.013551,0.225878,0.000705
