time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_before_deadzone_x,f_before_deadzone_y,f_before_deadzone_z,f_x,f_y,f_z,m_before_deadzone_x,m_before_deadzone_y,m_before_deadzone_z,m_x,m_y,m_z,tau_raw_1,tau_raw_2,tau_raw_3,tau_raw_4,tau_raw_5,tau_raw_6,tau_raw_7,tau_limited_1,tau_limited_2,tau_limited_3,tau_limited_4,tau_limited_5,tau_limited_6,tau_limited_7
0.010000,0.306830,-0.000158,0.486753,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,-0.000004,-0.000008,0.000031,0.000008,-0.000063,-0.000035,-0.000296,-0.002850,-0.003626,0.000000,0.000000,0.000000,0.000633,0.007445,-0.004032,0.005404,0.056249,0.075573,0.005404,0.056249,0.075573,-0.002504,-0.015017,0.007940,-0.002504,-0.015017,0.007940,0.025229,-0.037438,0.025749,0.051353,0.009329,0.022796,-0.007936,0.025229,-0.037438,0.025749,0.051353,0.009329,0.022796,-0.007936
0.011000,0.306829,-0.000160,0.486751,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,-0.000003,-0.000005,0.000032,0.000002,-0.000066,-0.000025,-0.000485,-0.002494,-0.003148,0.000000,0.000000,0.000000,0.002426,0.006902,-0.005393,0.009310,0.049366,0.066189,0.009310,0.049366,0.066189,-0.009695,-0.013936,0.010698,-0.009695,-0.013936,0.010698,0.025873,-0.032864,0.030540,0.046346,0.000690,0.021715,-0.010694,0.025873,-0.032864,0.030540,0.046346,0.000690,0.021715,-0.010694
0.012000,0.306828,-0.000163,0.486750,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,-0.000003,-0.000003,0.000033,-0.000003,-0.000067,-0.000022,0.000241,-0.003056,-0.002201,0.000000,0.000000,0.000000,-0.000831,0.001464,-0.005182,-0.005141,0.060843,0.047339,-0.005141,0.060843,0.047339,0.003314,-0.003061,0.010287,0.003314,-0.003061,0.010287,0.028975,-0.018414,0.024774,0.024724,0.016111,0.006139,-0.010286,0.028975,-0.018414,0.024774,0.024724,0.016111,0.006139,-0.010286
0.013000,0.306827,-0.000165,0.486747,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,-0.000001,-0.000001,0.000037,-0.000008,-0.000080,-0.000020,-0.000280,-0.002649,-0.002629,0.000000,0.000000,0.000000,0.000992,0.005527,-0.005582,0.005447,0.052907,0.056237,0.005447,0.052907,0.056237,-0.003996,-0.011213,0.011095,-0.003996,-0.011213,0.011095,0.027349,-0.027672,0.027931,0.038432,0.007133,0.017303,-0.011092,0.027349,-0.027672,0.027931,0.038432,0.007133,0.017303,-0.011092
0.014000,0.306826,-0.000169,0.486745,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,-0.000000,0.000003,0.000039,-0.000014,-0.000089,-0.000008,-0.000461,-0.002994,-0.002153,0.000000,0.000000,0.000000,0.002044,0.006152,-0.006576,0.009201,0.060211,0.046913,0.009201,0.060211,0.046913,-0.008223,-0.012481,0.013125,-0.008223,-0.012481,0.013125,0.031616,-0.025508,0.034724,0.035779,0.004444,0.018541,-0.013121,0.031616,-0.025508,0.034724,0.035779,0.004444,0.018541,-0.013121
0.015000,0.306825,-0.000171,0.486743,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000001,0.000006,0.000041,-0.000020,-0.000095,-0.000001,-0.000450,-0.002724,-0.001762,0.000000,0.000000,0.000000,0.003093,0.005029,-0.006356,0.009096,0.055042,0.039312,0.009096,0.055042,0.039312,-0.012443,-0.010248,0.012708,-0.012443,-0.010248,0.012708,0.029611,-0.020954,0.035728,0.029948,-0.000864,0.015619,-0.012705,0.029611,-0.020954,0.035728,0.029948,-0.000864,0.015619,-0.012705
0.016000,0.306824,-0.000175,0.486738,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000001,0.000009,0.000046,-0.000025,-0.000110,0.000006,0.000756,-0.002538,-0.004001,0.000000,0.000000,0.000000,0.003118,0.011599,-0.005284,-0.014973,0.051666,0.084621,-0.014973,0.051666,0.084621,-0.012560,-0.023418,0.010589,-0.012560,-0.023418,0.010589,0.026451,-0.051746,0.033215,0.061374,-0.001694,0.027700,-0.010582,0.026451,-0.051746,0.033215,0.061374,-0.001694,0.027700,-0.010582
0.017000,0.306825,-0.000178,0.486739,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000001,0.000013,0.000045,-0.000028,-0.000105,0.000013,0.000815,-0.003340,-0.002245,0.000000,0.000000,0.000000,0.005428,0.006699,-0.007022,-0.016207,0.068050,0.049406,-0.016207,0.068050,0.049406,-0.021808,-0.013609,0.014088,-0.021808,-0.013609,0.014088,0.034969,-0.031301,0.047552,0.034782,-0.007498,0.014538,-0.014084,0.034969,-0.031301,0.047552,0.034782,-0.007498,0.014538,-0.014084
0.018000,0.306824,-0.000185,0.486733,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000001,0.000019,0.000051,-0.000037,-0.000118,0.000023,0.000417,-0.003659,-0.003905,0.000000,0.000000,0.000000,0.005757,0.010248,-0.007391,-0.008212,0.075098,0.083190,-0.008212,0.075098,0.083190,-0.023156,-0.020732,0.014862,-0.023156,-0.020732,0.014862,0.037928,-0.047622,0.051372,0.058876,-0.007360,0.026310,-0.014856,0.037928,-0.047622,0.051372,0.058876,-0.007360,0.026310,-0.014856
0.019000,0.306824,-0.000191,0.486729,0.306825,-0.000166,0.486784,0.306825,-0.000166,0.486784,0.000001,0.000025,0.000055,-0.000038,-0.000128,0.000034,0.000128,-0.005453,-0.004674,0.000000,0.000000,0.000000,0.006276,0.011494,-0.012662,-0.002400,0.111540,0.098984,-0.002400,0.111540,0.098984,-0.025238,-0.023243,0.025443,-0.025238,-0.023243,0.025443,0.059695,-0.054218,0.072158,0.069593,-0.001779,0.031422,-0.025436,0.059695,-0.054218,0.072158,0.069593,-0.001779,0.031422,-0.025436
