run_id,repeat,series,test_case,plane_profile,git_commit,timestamp,tool_mount_status,tool_mount_play_bound_deg,has_alignment_metric,has_alignment_components,setup_present,setup_duration_s,tip_final_deg,tip_max_deg,tip_drift_last20pct_deg,align_before_deg,align_after_deg,align_gain_deg,align_t1_before_deg,align_t1_after_deg,align_t1_improve_deg,align_t2_before_deg,align_t2_after_deg,align_t2_improve_deg,alignment_time90_s,force_final_N,force_max_N,force_steady_N,edge_travel_mm,tau_max_Nm,tau_norm_max_Nm,report_tip_deg,report_force_N,report_phase_time_s,report_align_gain_deg,hold_present,nullspace_mode,sigma_start,sigma_end,sigma_gain,tau_sigma_norm_mean,nullspace_speed_mean,speed_toward_better_mean,direction_valid_fraction,task_pos_error_drift_mm,task_rot_error_drift_deg,jacobian_null_residual_max,pole_x,pole_y,pole_z,pole_normal_mm,pole_cmd_x_mm,pole_cmd_y_mm,pole_cmd_z_mm,setup_Kp_t1,setup_Kp_t2,setup_Kp_n,setup_KR_t1,setup_KR_t2,setup_KR_n,use_coupled_stiffness,coupled_use_direct_rc_surface,coupled_use_pole_ee,pole_ee_x_mm,pole_ee_y_mm,pole_ee_z_mm,rc_t1_mm,rc_t2_mm,rc_n_mm,report_rc_t1_mm,report_rc_t2_mm,report_rc_n_mm,report_pc_ee_x_mm,report_pc_ee_y_mm,report_pc_ee_z_mm,tool_offset_t1_deg,tool_offset_t2_deg,align_improve_real_deg,flags
MAIN_D1_t1_rc_t2_m060,r01,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:02:28+02:00,rigid,0.0,True,True,True,5.002,6.164200293062818,6.164200293062818,0.6307162756915327,6.968527634,1.055170141,5.9133574929999995,-6.958420328,-0.876809284,6.081611044,0.375185194,-0.587017467,-0.21183227300000002,3.6179999999999994,36.23708513410214,51.82661418402244,37.196491479021866,3.8477193784866524,29.189172746,34.07472934961435,6.2,36.2,5.0,5.91,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,0.000000,-60.000000,0.000000,0.0,-60.0,0.0,,,,10.000000,0.000000,5.9134,not-converged
MAIN_D1_t1_rc_t2_m060,r02,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:02:39+02:00,rigid,0.0,True,True,True,5.002,6.600558991648663,6.600558991648663,0.5710894140035997,6.965422267,0.914244014,6.051178253,-6.953300317,-0.474317794,6.478982523,0.41075791,-0.781578369,-0.370820459,3.4300000000000006,35.46124953918197,49.257375091426006,36.283879863279836,3.9065881634016235,28.823200142,33.73411272734383,6.6,35.4,5.0,6.05,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,0.000000,-60.000000,0.000000,0.0,-60.0,0.0,,,,10.000000,0.000000,6.0512,
MAIN_D1_t1_rc_t2_m060,r03,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:02:53+02:00,rigid,0.0,True,True,True,5.001000000000001,6.796193515586427,6.796193515586427,0.5828599099185584,7.032350126,0.83505575,6.197294376,-7.019413311,-0.339150113,6.6802631980000005,0.426362599,-0.763082765,-0.33672016600000004,3.229,35.54255500995976,49.53769073047561,35.99925048863556,4.023327871811869,29.096665966,34.13620960487369,6.8,35.5,5.0,6.2,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,0.000000,-60.000000,0.000000,0.0,-60.0,0.0,,,,10.000000,0.000000,6.1973,
MAIN_D1_t1_rc_t2_p000,r01,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:03:04+02:00,rigid,0.0,True,True,True,5.002,1.3127648176362507,1.3263359845906755,0.0001561045077306087,7.086188262,6.530378476,0.5558097860000002,-7.071347087,-6.34297824,0.7283688470000005,0.458382438,1.553212826,-1.094830388,1.601,47.04603756944825,54.37529334324414,47.057348972735745,2.284886513557807,29.08529141,33.36794469470555,1.3,47.0,5.0,0.56,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,0.000000,0.000000,0.000000,0.0,0.0,0.0,,,,10.000000,0.000000,0.5558,
MAIN_D1_t1_rc_t2_p000,r02,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:03:14+02:00,rigid,0.0,True,True,True,5.001,1.351443399590151,1.370162756724036,0.0008003689254087524,7.016123426,6.455664553,0.560458873,-7.003468546,-6.265401773,0.7380667729999999,0.42120808,1.555745942,-1.134537862,1.4100000000000001,46.67972375874852,53.881867155049356,46.72467557900614,2.278027622321774,28.925118608,33.1365579562058,1.4,46.7,5.0,0.56,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,0.000000,0.000000,0.000000,0.0,0.0,0.0,,,,10.000000,0.000000,0.5605,
MAIN_D1_t1_rc_t2_p000,r03,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:03:24+02:00,rigid,0.0,True,True,True,5.0009999999999994,1.349811492079612,1.3650429887355244,0.0007037805397916482,7.03451884,6.48491047,0.5496083699999996,-7.018896201,-6.283712034,0.7351841669999999,0.468563147,1.602818416,-1.134255269,1.4019999999999997,46.66383434137868,53.891370837595254,46.746587479435874,2.272693137394672,29.11529245,33.331682066688444,1.3,46.7,5.0,0.55,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,0.000000,0.000000,0.000000,0.0,0.0,0.0,,,,10.000000,0.000000,0.5496,
MAIN_D1_t1_rc_t2_p060,r01,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:03:34+02:00,rigid,0.0,True,True,True,5.001000000000001,1.278147713542602,1.3024168528907503,5.764151129307397e-06,7.051503164,6.647952805,0.4035503589999996,-7.039962757,-6.465793857,0.5741688999999992,0.403263263,1.545569896,-1.142306633,0.40600000000000014,46.42385845644809,53.1991902580122,46.47289131642343,2.1551567779282954,28.070051776,32.01717107959861,1.3,46.4,5.0,0.4,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,0.000000,60.000000,0.000000,0.0,60.0,0.0,,,,10.000000,0.000000,0.4036,
MAIN_D1_t1_rc_t2_p060,r02,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:03:44+02:00,rigid,0.0,True,True,True,5.0009999999999994,1.2255338460861513,1.2490532585217287,9.277605940065724e-05,7.048599804,6.630245824,0.41835398,-7.037477334,-6.46320453,0.5742728040000005,0.395818093,1.478900567,-1.083082474,0.403,47.12029043106185,54.20041502833912,47.17026845047466,2.0665381123460183,28.382932312,32.50441406212602,1.2,47.1,5.0,0.42,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,0.000000,60.000000,0.000000,0.0,60.0,0.0,,,,10.000000,0.000000,0.4184,
MAIN_D1_t1_rc_t2_p060,r03,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:03:54+02:00,rigid,0.0,True,True,True,5.001,1.2584501635887921,1.2793143580110762,0.0005075385396741403,7.009622891,6.590889566,0.4187333249999998,-6.998080393,-6.413847058,0.5842333350000004,0.402099346,1.517363238,-1.115263892,0.4039999999999999,47.07025316307011,53.941213208752835,47.09092641107809,2.12966676087731,28.394363601,32.46973726111032,1.3,47.1,5.0,0.42,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,0.000000,60.000000,0.000000,0.0,60.0,0.0,,,,10.000000,0.000000,0.4187,
MAIN_D2_t2_rc_t1_m060,r01,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:04:05+02:00,rigid,0.0,True,True,True,5.002000000000001,0.08432577831171326,1.284255299553023,2.3664889442194388e-05,8.408457243,8.376109341,0.03234790200000148,-1.682436799,-1.72759879,-0.04516199100000007,-8.238419728,-8.196011842,0.04240788599999945,0.04300000000000015,44.03572173497295,51.65653941920844,44.10196349445973,2.4946490100721506,26.803171772,31.00671191548523,0.1,44.0,5.0,0.03,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,-60.000000,0.000000,0.000000,-60.0,0.0,0.0,,,,0.000000,10.000000,0.0323,
MAIN_D2_t2_rc_t1_m060,r02,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:04:18+02:00,rigid,0.0,True,True,True,5.002,0.09934849886258054,1.4104935008158983,0.00010817582146793251,8.47121657,8.401007528,0.07020904200000011,-1.664949273,-1.708054604,-0.043105331000000024,-8.30598905,-8.225538096,0.08045095400000157,0.041999999999999815,43.690030054287064,51.790633278468,43.72069566346593,2.798378081437885,25.385174041,28.654635875366065,0.1,43.7,5.0,0.07,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,-60.000000,0.000000,0.000000,-60.0,0.0,0.0,,,,0.000000,10.000000,0.0702,
MAIN_D2_t2_rc_t1_m060,r03,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:04:32+02:00,rigid,0.0,True,True,True,5.002,0.11466345446279777,1.4025010704654184,7.462200807183765e-05,8.481245053,8.535024698,-0.05377964500000054,-1.666102922,-1.763528742,-0.09742582,-8.315985733,-8.350845045,-0.03485931200000003,nan,43.592272648166926,51.512385698117996,43.61736230100585,2.8035041198239394,25.210257502,28.279553906748376,0.1,43.6,5.0,-0.05,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,-60.000000,0.000000,0.000000,-60.0,0.0,0.0,,,,0.000000,10.000000,-0.0538,
MAIN_D2_t2_rc_t1_p000,r01,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:04:45+02:00,rigid,0.0,True,True,True,5.001999999999999,1.4099215268763732,1.4102059469616604,0.0009011105027141389,8.492188785,7.108095751,1.3840930340000002,-1.665194495,-1.163894295,0.5013002,-8.327328363,-7.012159102,1.3151692609999994,0.484,44.75115543746366,52.48645929340969,44.81241500721565,3.0830822119496064,28.116116894,32.51717324661267,1.4,44.8,5.0,1.38,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,0.000000,0.000000,0.000000,0.0,0.0,0.0,,,,0.000000,10.000000,1.3841,
MAIN_D2_t2_rc_t1_p000,r02,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:04:58+02:00,rigid,0.0,True,True,True,5.002000000000001,1.4008631300110954,1.405249541817269,0.001835881557151037,8.492735333,7.117715382,1.3750199510000005,-1.676408981,-1.176996688,0.499412293,-8.325635493,-7.019725854,1.3059096390000002,0.484,45.06961360631031,52.54052945856132,45.15971336176742,3.0928256090864603,27.953971259,32.221547869149184,1.4,45.1,5.0,1.38,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,0.000000,0.000000,0.000000,0.0,0.0,0.0,,,,0.000000,10.000000,1.3750,
MAIN_D2_t2_rc_t1_p000,r03,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:05:12+02:00,rigid,0.0,True,True,True,5.002000000000001,1.403091714994632,1.4032463487620832,0.0003204876792722391,8.501358529,7.126710923,1.3746476060000008,-1.683339407,-1.176934571,0.506404836,-8.333034578,-7.028857204,1.3041773739999991,0.48499999999999943,45.1523140850869,53.078742895311244,45.1452919588392,3.089899224209544,28.145406527,32.468044302662626,1.4,45.2,5.0,1.37,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,0.000000,0.000000,0.000000,0.0,0.0,0.0,,,,0.000000,10.000000,1.3746,
MAIN_D2_t2_rc_t1_p060,r01,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:05:25+02:00,rigid,0.0,True,True,True,5.002000000000001,7.4811055575100776,7.481430462058631,0.02264637630892398,8.496418704,1.778409182,6.718009522,-1.678866612,1.112445349,0.5664212630000001,-8.328897748,-1.38751741,6.941380337999999,1.9499999999999993,38.0068446278935,47.909831934268546,37.802364743099986,4.368989191547384,28.659225676,34.077362251906294,7.5,38.0,5.0,6.72,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,60.000000,0.000000,0.000000,60.0,0.0,0.0,,,,0.000000,10.000000,6.7180,
MAIN_D2_t2_rc_t1_p060,r02,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:05:38+02:00,rigid,0.0,True,True,True,5.001999999999999,6.69262969642796,6.692743747364852,0.0026604140434446995,8.516009783,2.345891003,6.170118779999999,-1.691338565,0.887757614,0.8035809509999999,-8.346364268,-2.171426033,6.174938235000001,1.6629999999999994,39.971786478661585,46.57163267324417,39.78515288136152,3.1110120813442657,28.212254685,33.85436379384976,6.7,39.9,5.0,6.17,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,60.000000,0.000000,0.000000,60.0,0.0,0.0,,,,0.000000,10.000000,6.1701,
MAIN_D2_t2_rc_t1_p060,r03,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:05:52+02:00,rigid,0.0,True,True,True,5.002000000000001,6.727275718045262,6.727406479495411,0.001438844124506314,8.489813188,2.284318118,6.20549507,-1.677985574,0.888548977,0.789436597,-8.322336954,-2.10442153,6.217915424000001,1.6669999999999998,40.036001079682194,47.74870338893555,40.06806897691972,3.4415520371449366,27.582071341,32.915780104123414,6.7,40.0,5.0,6.21,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,60.000000,0.000000,0.000000,60.0,0.0,0.0,,,,0.000000,10.000000,6.2055,
MAIN_D3_t1_rc_face_centre,r01,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:06:05+02:00,rigid,0.0,True,True,True,5.001999999999999,1.2029420985229484,1.2381261789038776,0.008167676153872419,7.053685969,6.424744474,0.6289414950000003,-7.04600837,-6.298048798,0.7479595720000001,0.329016398,1.269615255,-0.9405988569999999,1.569,47.186420530968014,54.00196840253829,47.19555771130299,1.7479993860805534,28.8412232,33.03310006473865,1.2,47.2,5.0,0.63,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,0.000000,-3.473000,19.696000,0.0,-3.5,19.7,,,,10.000000,0.000000,0.6289,
MAIN_D3_t1_rc_face_centre,r02,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:06:17+02:00,rigid,0.0,True,True,True,5.002000000000001,1.2063155997463781,1.2507449310760288,0.0002887382965307286,7.020842416,6.434054763,0.586787653,-7.010246201,-6.289813991,0.7204322100000002,0.385585835,1.354732689,-0.969146854,1.4460000000000006,46.744564102449715,54.33779033785989,46.800284340146234,1.7805506125078794,29.46382461,33.886148434916564,1.2,46.7,5.0,0.59,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,0.000000,-3.473000,19.696000,0.0,-3.5,19.7,,,,10.000000,0.000000,0.5868,
MAIN_D3_t1_rc_face_centre,r03,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:06:30+02:00,rigid,0.0,True,True,True,5.002,1.1998895467221187,1.245149623695141,3.674277378115324e-06,6.97387351,6.405563083,0.5683104270000001,-6.964249833,-6.26326306,0.7009867730000003,0.366245817,1.342674289,-0.976428472,1.4349999999999996,46.29232204496387,53.84415998598969,46.2405377469161,1.740998095843571,29.090917005,33.46373661845273,1.2,46.3,5.0,0.57,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,0.000000,-3.473000,19.696000,0.0,-3.5,19.7,,,,10.000000,0.000000,0.5683,
MAIN_D3_t2_rc_face_centre,r01,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:06:44+02:00,rigid,0.0,True,True,True,5.002,1.3609387989306392,1.3617673469732716,0.0005209225991502003,8.444880915,7.111112364,1.3337685510000004,-1.74894401,-1.252601647,0.4963423629999999,-8.261792089,-6.999922012,1.2618700770000002,0.8620000000000001,45.24478768410386,52.63202747642839,45.262011730085426,2.41493865223467,29.265146778,34.4389855460154,1.4,45.3,5.0,1.33,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,3.473000,0.000000,19.696000,3.5,0.0,19.7,,,,0.000000,10.000000,1.3338,
MAIN_D3_t2_rc_face_centre,r02,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:06:57+02:00,rigid,0.0,True,True,True,5.002,1.3877319191361739,1.387859999289423,0.0007675396643764461,8.447020003,7.086742018,1.3602779850000006,-1.701031884,-1.198490279,0.502541605,-8.273973499,-6.984664164,1.2893093350000004,0.4980000000000002,44.48830163241434,51.92616945222279,44.55229243710771,2.743183246997891,28.261902398,32.649774358165956,1.4,44.5,5.0,1.36,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,3.473000,0.000000,19.696000,3.5,0.0,19.7,,,,0.000000,10.000000,1.3603,
MAIN_D3_t2_rc_face_centre,r03,MAIN,D,horizontal,dc6ac517f7,2026-07-31T17:07:10+02:00,rigid,0.0,True,True,True,5.002,1.3929471102132387,1.3934586095480572,0.0005781648209054894,8.431270532,7.066853811,1.3644167209999996,-1.679143381,-1.176013797,0.5031295840000001,-8.262372558,-6.968315028,1.294057529999999,0.4949999999999992,45.079881610801564,52.5735427946816,45.07826288302536,2.7776394341476545,28.124265917,32.50904846313624,1.4,45.1,5.0,1.36,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,1.000000,1.000000,,,,,3.473000,0.000000,19.696000,3.5,0.0,19.7,,,,0.000000,10.000000,1.3644,
MAIN_E1_tilt_about_x_short,r01,MAIN,E,horizontal,a5f4ce9e25,2026-07-31T17:17:39+02:00,rigid,0.0,True,True,True,5.002,1.3399899910586976,1.3405372186340314,0.0005368353588464088,6.76995422,5.490944437,1.2790097830000002,-5.232895531,-4.449703076,0.783192455,-4.29523975,-3.217236911,1.0780028390000003,1.3490000000000002,46.80120903810803,54.665545008147014,46.84887967575697,2.211965705158011,28.912901492,33.208003060818974,1.3,46.8,5.0,1.28,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,,,9.060000,4.230000,1.2790,
MAIN_E1_tilt_about_x_short,r02,MAIN,E,horizontal,a5f4ce9e25,2026-07-31T17:17:52+02:00,rigid,0.0,True,True,True,5.002,1.3732926920990567,1.3736819039902852,0.0007316727223068444,6.772091598,5.465683352,1.3064082460000002,-5.257494628,-4.457212489,0.8002821390000001,-4.268486248,-3.163376572,1.105109676,1.3650000000000002,46.97132136595424,54.66330671926029,46.96801670614782,2.1664142900609513,29.098409355,33.44818195049103,1.4,47.0,5.0,1.31,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,,,9.060000,4.230000,1.3064,
MAIN_E1_tilt_about_x_short,r03,MAIN,E,horizontal,a5f4ce9e25,2026-07-31T17:18:06+02:00,rigid,0.0,True,True,True,5.002,1.3322225388088365,1.3328211303610584,0.000508575897861126,6.802953312,5.525658706,1.2772946059999999,-5.258151125,-4.454505927,0.8036451980000008,-4.316482424,-3.269599529,1.046882895,1.415,47.5406270525323,55.50446888572528,47.57947696299004,2.11904084930188,29.13967221,33.54358594245369,1.3,47.5,5.0,1.28,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,,,9.060000,4.230000,1.2773,
MAIN_E1_tilt_about_y_long,r01,MAIN,E,horizontal,a5f4ce9e25,2026-07-31T17:16:59+02:00,rigid,0.0,True,True,True,5.002000000000001,1.3903499791172302,1.3963533978400415,0.0002145960019731479,6.798553197,5.696424833,1.1021283640000004,1.712730878,2.167385754,-0.4546548760000002,-6.579276443,-5.267987744,1.3112886990000003,0.7210000000000001,44.98571150137501,53.1156350817812,45.04674445663674,3.3650701743010853,28.003844609,32.00289043211587,1.4,45.0,5.0,1.1,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,,,-4.230000,9.060000,1.1021,
MAIN_E1_tilt_about_y_long,r02,MAIN,E,horizontal,a5f4ce9e25,2026-07-31T17:17:12+02:00,rigid,0.0,True,True,True,5.002000000000001,1.31151993266605,1.3171633997209573,0.00022759835862473562,6.818207985,5.758912865,1.0592951199999998,1.780886208,2.178574541,-0.39768833300000006,-6.581519919,-5.330937099,1.25058282,0.4900000000000002,45.509562842553976,52.863865484998854,45.55425684271762,2.9433773531773153,28.191927942,32.35139556797922,1.3,45.5,5.0,1.06,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,,,-4.230000,9.060000,1.0593,
MAIN_E1_tilt_about_y_long,r03,MAIN,E,horizontal,a5f4ce9e25,2026-07-31T17:17:26+02:00,rigid,0.0,True,True,True,5.002000000000001,1.2858946377486271,1.2920534538802348,0.0006818579103541294,6.806798311,5.762045301,1.04475301,1.815132896,2.19028956,-0.37515666400000014,-6.560319795,-5.329521339,1.2307984559999996,0.48600000000000065,45.36736710919217,53.25614112805572,45.636855641030465,2.869677308857083,28.396370918,32.66316463739303,1.3,45.4,5.0,1.04,False,,,,,,,,,,,,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000000,,,,,,,-4.230000,9.060000,1.0448,
MAIN_F0_baseline,r01,MAIN,F,horizontal,df9b8c7eac,2026-08-04T17:17:30+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0.216511896,0.216344798,-0.0001670980000000044,0.0,0.0021987424890812617,0.0,0.0,0.26092574638182464,0.2596065434994447,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,dirty-tree
MAIN_F0_baseline,r02,MAIN,F,horizontal,df9b8c7eac,2026-08-04T17:18:00+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0.216512191,0.216375191,-0.00013699999999999823,0.0,0.0019519190546164577,0.0,0.0,0.35525075708941917,0.23260588029138426,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,dirty-tree
MAIN_F0_baseline,r03,MAIN,F,horizontal,df9b8c7eac,2026-08-04T17:18:37+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0.216512465,0.216393557,-0.0001189080000000009,0.0,0.0018496951810503942,0.0,0.0,0.3273711945645769,0.2105427076509433,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,dirty-tree
MAIN_F1_damping_1p0,r01,MAIN,F,horizontal,df9b8c7eac,2026-08-04T17:19:19+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.21651243,0.216408074,-0.0001043559999999999,0.0,0.0017727732478895286,0.0,0.0,0.4155833162044494,0.19700001920113236,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,dirty-tree
MAIN_F1_damping_1p0,r02,MAIN,F,horizontal,df9b8c7eac,2026-08-04T17:20:58+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.21651224,0.216427068,-8.517199999999447e-05,0.0,0.0016157689009215304,0.0,0.0,0.430194626309177,0.1736406802040004,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,dirty-tree
MAIN_F1_damping_1p0,r03,MAIN,F,horizontal,df9b8c7eac,2026-08-04T17:21:18+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.216512041,0.216425561,-8.647999999999989e-05,0.0,0.001592085089243829,0.0,0.0,0.43738409195866174,0.1760772001274722,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,dirty-tree
MAIN_F1_damping_2p0,r01,MAIN,F,horizontal,df9b8c7eac,2026-08-04T17:19:49+02:00,rigid,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.216512529,0.21642706,-8.546900000000468e-05,0.0,0.001584634026054452,0.0,0.0,0.4113274106543224,0.17161976144199476,0.0,-0.040000,0.080000,0.000000,1.52,,,,2000.000000,2000.000000,800.000000,5.000000,5.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,,dirty-tree
