time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_before_deadzone_x,f_before_deadzone_y,f_before_deadzone_z,f_x,f_y,f_z,m_before_deadzone_x,m_before_deadzone_y,m_before_deadzone_z,m_x,m_y,m_z,tau_raw_1,tau_raw_2,tau_raw_3,tau_raw_4,tau_raw_5,tau_raw_6,tau_raw_7,tau_limited_1,tau_limited_2,tau_limited_3,tau_limited_4,tau_limited_5,tau_limited_6,tau_limited_7
0.010000,0.306830,-0.000158,0.486775,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,-0.000000,0.000003,-0.000033,-0.000008,0.000102,-0.000007,-0.001085,-0.001392,0.001498,0.000000,0.000000,0.000000,-0.002243,-0.006381,-0.001811,0.021641,0.028140,-0.033275,0.021641,0.028140,-0.033275,0.008941,0.019449,0.005404,0.008941,0.019449,0.005404,0.014040,0.033002,0.006649,-0.032430,0.014858,-0.017830,-0.005407,0.014040,0.033002,0.006649,-0.032430,0.014858,-0.017830,-0.005407
0.011000,0.306830,-0.000158,0.486778,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,-0.000000,0.000003,-0.000036,-0.000007,0.000108,-0.000009,-0.000542,-0.001674,0.001111,0.000000,0.000000,0.000000,-0.005449,-0.003449,-0.000924,0.010826,0.033768,-0.025820,0.010826,0.033768,-0.025820,0.021765,0.010672,0.002737,0.021765,0.010672,0.002737,0.013097,0.020261,-0.002476,-0.021491,0.028868,-0.010671,-0.002737,0.013097,0.020261,-0.002476,-0.021491,0.028868,-0.010671,-0.002737
0.012000,0.306829,-0.000156,0.486779,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000001,0.000001,-0.000037,-0.000008,0.000112,-0.000017,-0.000532,-0.000385,0.000089,0.000000,0.000000,0.000000,-0.004094,0.000166,0.002474,0.010726,0.007802,-0.005484,0.010726,0.007802,-0.005484,0.016346,-0.000162,-0.007489,0.016346,-0.000162,-0.007489,-0.005096,0.003172,-0.014322,-0.001057,0.017989,0.001932,0.007492,-0.005096,0.003172,-0.014322,-0.001057,0.017989,0.001932,0.007492
0.013000,0.306827,-0.000157,0.486782,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000003,0.000002,-0.000040,-0.000010,0.000118,-0.000012,-0.000731,-0.000708,0.001279,0.000000,0.000000,0.000000,-0.002500,-0.002663,-0.000087,0.014964,0.014383,-0.029559,0.014964,0.014383,-0.029559,0.009961,0.008343,0.000213,0.009961,0.008343,0.000213,0.004626,0.019712,-0.002221,-0.020393,0.012987,-0.007800,-0.000214,0.004626,0.019712,-0.002221,-0.020393,0.012987,-0.007800,-0.000214
0.014000,0.306826,-0.000157,0.486785,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000004,0.000002,-0.000043,-0.000012,0.000128,-0.000016,-0.001229,-0.000254,0.002080,0.000000,0.000000,0.000000,-0.001658,-0.005441,0.001264,0.025074,0.005228,-0.045855,0.025074,0.005228,-0.045855,0.006584,0.016707,-0.003858,0.006584,0.016707,-0.003858,-0.002253,0.034630,-0.005693,-0.035175,0.007683,-0.015475,0.003855,-0.002253,0.034630,-0.005693,-0.035175,0.007683,-0.015475,0.003855
0.015000,0.306825,-0.000157,0.486784,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000005,0.000002,-0.000042,-0.000013,0.000129,-0.000012,-0.001286,-0.000480,0.001431,0.000000,0.000000,0.000000,-0.001155,-0.004426,-0.000575,0.026317,0.009825,-0.032828,0.026317,0.009825,-0.032828,0.004569,0.013666,0.001675,0.004569,0.013666,0.001675,0.004692,0.027794,0.001146,-0.025825,0.006635,-0.011023,-0.001677,0.004692,0.027794,0.001146,-0.025825,0.006635,-0.011023,-0.001677
0.016000,0.306824,-0.000158,0.486786,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000006,0.000003,-0.000044,-0.000010,0.000136,-0.000019,-0.001372,-0.000027,0.001692,0.000000,0.000000,0.000000,-0.001320,-0.005826,0.005939,0.028196,0.000807,-0.038208,0.028196,0.000807,-0.038208,0.005238,0.017885,-0.017894,0.005238,0.017885,-0.017894,-0.017646,0.033956,-0.016103,-0.032350,0.005408,-0.015327,0.017890,-0.017646,0.033956,-0.016103,-0.032350,0.005408,-0.015327,0.017890
0.017000,0.306823,-0.000158,0.486787,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000007,0.000003,-0.000045,-0.000016,0.000143,-0.000013,-0.000477,-0.000086,0.002069,0.000000,0.000000,0.000000,-0.000143,-0.010378,0.002987,0.010356,0.002025,-0.045876,0.010356,0.002025,-0.045876,0.000510,0.031563,-0.009014,0.000510,0.031563,-0.009014,-0.008396,0.047238,-0.006098,-0.051927,0.000933,-0.033430,0.009007,-0.008396,0.047238,-0.006098,-0.051927,0.000933,-0.033430,0.009007
0.018000,0.306820,-0.000160,0.486787,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000009,0.000005,-0.000045,-0.000013,0.000145,-0.000013,-0.001262,-0.000457,0.001509,0.000000,0.000000,0.000000,-0.000670,-0.008505,0.002111,0.026356,0.009652,-0.034643,0.026356,0.009652,-0.034643,0.002626,0.025950,-0.006386,0.002626,0.025950,-0.006386,-0.003424,0.040663,-0.003243,-0.038987,0.004654,-0.023462,0.006381,-0.003424,0.040663,-0.003243,-0.038987,0.004654,-0.023462,0.006381
0.019000,0.306819,-0.000161,0.486786,0.306830,-0.000155,0.486742,0.306830,-0.000155,0.486742,0.000011,0.000006,-0.000044,-0.000009,0.000145,-0.000013,-0.001876,-0.001145,0.002078,0.000000,0.000000,0.000000,0.000825,-0.009658,-0.000134,0.038805,0.023510,-0.045976,0.038805,0.023510,-0.045976,-0.003337,0.029407,0.000349,-0.003337,0.029407,0.000349,0.007572,0.049521,0.010270,-0.046240,0.001606,-0.025301,-0.000357,0.007572,0.049521,0.010270,-0.046240,0.001606,-0.025301,-0.000357
