time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7
2.937000,0.250413,-0.000031,0.488394,0.306803,0.000002,0.486776,0.056391,0.000033,-0.001618,-0.002572,0.119978,0.018195,0.062319,0.000089,-0.020021,-0.000784,-0.022508,0.001169,5.520481,0.001521,0.238630,-0.005866,0.284971,0.061343,0.061377,1.085857,0.036204,0.210331,0.001171,0.833923,-0.061069
2.938000,0.250477,-0.000033,0.488375,0.306803,0.000002,0.486776,0.056326,0.000035,-0.001598,-0.002576,0.120003,0.018200,0.062954,-0.000505,-0.020314,0.000631,-0.021366,-0.000973,5.500037,0.013564,0.246462,-0.011538,0.282738,0.065645,0.068630,1.078572,0.046304,0.214572,-0.001485,0.832878,-0.066023
2.939000,0.250541,-0.000032,0.488353,0.306803,0.000002,0.486776,0.056262,0.000034,-0.001576,-0.002573,0.120019,0.018202,0.061928,-0.000111,-0.021146,-0.000691,-0.015242,-0.001213,5.512945,0.005626,0.265279,-0.006240,0.270522,0.066130,0.067171,1.063509,0.039934,0.237058,0.002178,0.849743,-0.065894
2.940000,0.250603,-0.000032,0.488331,0.306803,0.000002,0.486776,0.056200,0.000034,-0.001555,-0.002572,0.120042,0.018201,0.062455,-0.000130,-0.022423,-0.000717,-0.012870,-0.000715,5.494886,0.006026,0.292974,-0.006133,0.265824,0.065134,0.066271,1.048671,0.039464,0.253617,0.002237,0.853835,-0.064901
2.941000,0.250667,-0.000032,0.488310,0.306803,0.000002,0.486776,0.056136,0.000034,-0.001534,-0.002573,0.120065,0.018202,0.062600,-0.000058,-0.022303,-0.000274,-0.013938,-0.000809,5.484375,0.004576,0.292692,-0.007910,0.268006,0.065325,0.066088,1.049142,0.040709,0.250923,0.000175,0.849530,-0.065299
2.942000,0.250731,-0.000033,0.488287,0.306803,0.000002,0.486776,0.056072,0.000035,-0.001510,-0.002575,0.120073,0.018202,0.062190,-0.000383,-0.023420,0.000472,-0.006394,-0.000516,5.484843,0.011170,0.317388,-0.010900,0.252936,0.064739,0.067104,1.028038,0.044715,0.277545,-0.001507,0.867362,-0.065104
2.943000,0.250795,-0.000033,0.488266,0.306803,0.000002,0.486776,0.056009,0.000035,-0.001490,-0.002576,0.120099,0.018203,0.062204,-0.000177,-0.023045,0.000755,-0.008811,-0.000647,5.476965,0.007021,0.311925,-0.012037,0.257820,0.065006,0.066338,1.032848,0.044750,0.270115,-0.003481,0.860332,-0.065495
2.944000,0.250858,-0.000035,0.488242,0.306803,0.000002,0.486776,0.055946,0.000037,-0.001466,-0.002571,0.120110,0.018206,0.062369,-0.000316,-0.023656,-0.000332,-0.007337,-0.000671,5.466103,0.009994,0.326535,-0.007669,0.254893,0.065064,0.067159,1.024304,0.041504,0.279411,0.001464,0.862682,-0.065037
2.945000,0.250921,-0.000034,0.488220,0.306803,0.000002,0.486776,0.055883,0.000036,-0.001444,-0.002573,0.120127,0.018205,0.062299,-0.000338,-0.023494,-0.000101,-0.008843,-0.000447,5.459949,0.010382,0.325524,-0.008604,0.257941,0.064610,0.066799,1.026387,0.042106,0.276053,0.000554,0.858322,-0.064691
2.946000,0.250982,-0.000033,0.488199,0.306803,0.000002,0.486776,0.055821,0.000035,-0.001423,-0.002577,0.120146,0.018205,0.062442,-0.000038,-0.022919,0.000743,-0.010816,-0.000709,5.449683,0.004305,0.316084,-0.011989,0.261924,0.065136,0.065804,1.031154,0.044170,0.267203,-0.004011,0.851269,-0.065610
2.947000,0.251045,-0.000034,0.488173,0.306803,0.000002,0.486776,0.055758,0.000036,-0.001397,-0.002578,0.120152,0.018205,0.062087,-0.000086,-0.023505,0.000819,-0.010235,-0.000354,5.449201,0.005267,0.330396,-0.012297,0.260773,0.064426,0.065342,1.025789,0.044159,0.275898,-0.004204,0.853928,-0.064944
2.948000,0.251109,-0.000032,0.488153,0.306803,0.000002,0.486776,0.055695,0.000034,-0.001377,-0.002576,0.120174,0.018205,0.062925,0.000357,-0.023419,-0.000302,-0.010483,-0.000460,5.424878,-0.003714,0.330711,-0.007805,0.261315,0.064640,0.063322,1.022640,0.038290,0.273449,-0.001608,0.848524,-0.064618
2.949000,0.251171,-0.000033,0.488129,0.306803,0.000002,0.486776,0.055632,0.000035,-0.001353,-0.002577,0.120185,0.018209,0.062302,-0.000059,-0.023769,0.000285,-0.007990,-0.001488,5.429807,0.004698,0.340088,-0.010159,0.256349,0.066707,0.067478,1.015866,0.043341,0.283768,-0.001970,0.855518,-0.066962
2.950000,0.251235,-0.000033,0.488103,0.306803,0.000002,0.486776,0.055569,0.000035,-0.001327,-0.002570,0.120190,0.018206,0.062107,0.000099,-0.026805,-0.000986,-0.003428,-0.000108,5.426102,0.001555,0.403404,-0.005051,0.247237,0.063938,0.064015,0.988777,0.036983,0.323584,0.002169,0.870842,-0.063620
2.951000,0.251298,-0.000035,0.488083,0.306803,0.000002,0.486776,0.055506,0.000037,-0.001306,-0.002570,0.120210,0.018210,0.062702,-0.000282,-0.025256,-0.000408,-0.008284,-0.001288,5.406644,0.009313,0.374500,-0.007362,0.256987,0.066311,0.068296,1.003149,0.041974,0.298826,0.001724,0.854044,-0.066235
2.952000,0.251359,-0.000034,0.488056,0.306803,0.000002,0.486776,0.055444,0.000036,-0.001280,-0.002569,0.120211,0.018209,0.061638,-0.000241,-0.025519,-0.001685,-0.004513,-0.000554,5.420527,0.008437,0.382371,-0.002251,0.249449,0.064838,0.066641,0.995622,0.036657,0.311771,0.006466,0.865259,-0.064175
2.953000,0.251421,-0.000034,0.488036,0.306803,0.000002,0.486776,0.055382,0.000036,-0.001259,-0.002570,0.120229,0.018205,0.061756,-0.000229,-0.023696,-0.001048,-0.010118,0.000978,5.410714,0.008203,0.347977,-0.004803,0.260694,0.061759,0.063489,1.014269,0.037419,0.284011,0.003529,0.848335,-0.061402
2.954000,0.251484,-0.000034,0.488011,0.306803,0.000002,0.486776,0.055319,0.000037,-0.001235,-0.002573,0.120231,0.018204,0.062323,-0.000260,-0.024580,-0.000067,-0.005633,0.000793,5.391848,0.008860,0.368135,-0.008734,0.251729,0.062130,0.063961,0.997430,0.041149,0.300661,-0.000239,0.855683,-0.062257
2.955000,0.251547,-0.000035,0.487988,0.306803,0.000002,0.486776,0.055256,0.000037,-0.001212,-0.002572,0.120238,0.018209,0.062510,0.000010,-0.023583,-0.000770,-0.008612,0.000163,5.380556,0.003494,0.350492,-0.005922,0.257701,0.063404,0.063900,1.006213,0.037802,0.285852,0.001557,0.845547,-0.063174
2.956000,0.251608,-0.000033,0.487963,0.306803,0.000002,0.486776,0.055195,0.000035,-0.001186,-0.002571,0.120237,0.018205,0.062419,0.000535,-0.023815,-0.000637,-0.008239,0.001243,5.375034,-0.007174,0.357672,-0.006451,0.256951,0.061232,0.059065,1.002527,0.034766,0.290091,-0.001430,0.846010,-0.061082
2.957000,0.251671,-0.000034,0.487940,0.306803,0.000002,0.486776,0.055132,0.000036,-0.001164,-0.002577,0.120241,0.018211,0.062948,0.000020,-0.023500,0.001926,-0.007864,-0.001811,5.356901,0.003169,0.353644,-0.016725,0.256211,0.067361,0.067687,1.000304,0.049251,0.287334,-0.008845,0.842649,-0.068398
2.958000,0.251734,-0.000032,0.487916,0.306803,0.000002,0.486776,0.055070,0.000034,-0.001140,-0.002575,0.120246,0.018209,0.062555,0.000382,-0.024081,0.000730,-0.003798,-0.000716,5.357248,-0.004198,0.367646,-0.011932,0.248089,0.065164,0.063658,0.988632,0.042099,0.302324,-0.005876,0.852379,-0.065658
2.959000,0.251796,-0.000034,0.487893,0.306803,0.000002,0.486776,0.055007,0.000036,-0.001117,-0.002575,0.120250,0.018211,0.063270,0.000003,-0.023550,0.000471,-0.005875,-0.000654,5.335413,0.003503,0.359293,-0.010898,0.252251,0.065048,0.065463,0.991668,0.043123,0.292543,-0.003277,0.842930,-0.065412
2.960000,0.251861,-0.000033,0.487869,0.306803,0.000002,0.486776,0.054943,0.000035,-0.001093,-0.002573,0.120255,0.018208,0.063814,0.000089,-0.023578,-0.000456,-0.007439,0.000168,5.316858,0.001704,0.362304,-0.007183,0.255388,0.063391,0.063373,0.990973,0.038631,0.289712,-0.000159,0.836423,-0.063316
2.961000,0.251923,-0.000033,0.487848,0.306803,0.000002,0.486776,0.054881,0.000035,-0.001071,-0.002577,0.120271,0.018211,0.062524,-0.000151,-0.022612,0.001132,-0.010228,-0.000978,5.335217,0.006558,0.345115,-0.013549,0.260997,0.065694,0.066890,1.003393,0.046457,0.278774,-0.005206,0.832695,-0.066354
2.962000,0.251986,-0.000034,0.487821,0.306803,0.000002,0.486776,0.054817,0.000036,-0.001045,-0.002575,0.120262,0.018206,0.062437,-0.000256,-0.023290,-0.000150,-0.005837,0.000844,5.329353,0.008706,0.361277,-0.008413,0.252198,0.062034,0.063781,0.989620,0.040794,0.294768,-0.000071,0.842087,-0.062122
2.963000,0.252049,-0.000033,0.487799,0.306803,0.000002,0.486776,0.054754,0.000035,-0.001023,-0.002574,0.120268,0.018201,0.063417,0.000149,-0.022616,-0.000465,-0.008916,0.002040,5.302132,0.000511,0.350024,-0.007151,0.258367,0.059625,0.059305,0.994604,0.036548,0.281128,-0.000814,0.829240,-0.059567
2.964000,0.252110,-0.000034,0.487776,0.306803,0.000002,0.486776,0.054693,0.000036,-0.001000,-0.002575,0.120273,0.018207,0.062711,-0.000248,-0.023706,0.000001,-0.004036,-0.000351,5.308958,0.008558,0.374127,-0.009014,0.248617,0.064425,0.066118,0.979464,0.042431,0.303290,-0.000469,0.842996,-0.064574
2.965000,0.252173,-0.000032,0.487753,0.306803,0.000002,0.486776,0.054630,0.000034,-0.000977,-0.002571,0.120270,0.018206,0.062679,0.000469,-0.023859,-0.001174,0.000160,-0.000096,5.302039,-0.005979,0.379482,-0.004305,0.240220,0.063912,0.061960,0.968988,0.034571,0.313429,0.001109,0.850576,-0.063517
2.966000,0.252233,-0.000033,0.487728,0.306803,0.000002,0.486776,0.054571,0.000035,-0.000952,-0.002569,0.120267,0.018208,0.061268,0.000534,-0.024262,-0.000312,0.001420,-0.000035,5.323145,-0.007216,0.390057,-0.007745,0.237693,0.063799,0.061562,0.966338,0.037249,0.323978,-0.002554,0.858570,-0.063822
2.967000,0.252295,-0.000032,0.487706,0.306803,0.000002,0.486776,0.054509,0.000034,-0.000930,-0.002570,0.120269,0.018207,0.061097,0.000250,-0.023433,-0.000673,0.001033,-0.000181,5.319089,-0.001588,0.375680,-0.006305,0.238472,0.064088,0.063252,0.970379,0.037532,0.316308,0.000064,0.855424,-0.063935
2.968000,0.252356,-0.000033,0.487682,0.306803,0.000002,0.486776,0.054448,0.000035,-0.000905,-0.002574,0.120267,0.018211,0.060447,-0.000258,-0.023366,0.000807,0.000319,-0.001634,5.324767,0.008662,0.376777,-0.012238,0.239896,0.067008,0.068726,0.971984,0.046523,0.316799,-0.003386,0.855308,-0.067542
2.970000,0.252476,-0.000032,0.487633,0.306803,0.000002,0.486776,0.054328,0.000034,-0.000857,-0.002569,0.120258,0.018202,0.060590,0.000143,-0.024753,-0.001227,0.005328,0.001458,5.307513,0.000536,0.409398,-0.004082,0.229860,0.060793,0.060497,0.950633,0.034330,0.341348,0.002325,0.865478,-0.060414
2.971000,0.252536,-0.000032,0.487613,0.306803,0.000002,0.486776,0.054268,0.000034,-0.000836,-0.002573,0.120269,0.018204,0.060466,0.000116,-0.023995,0.000550,0.002963,0.000277,5.302807,0.001061,0.396280,-0.011206,0.234613,0.063161,0.062973,0.957954,0.042114,0.330565,-0.004383,0.858379,-0.063608
2.972000,0.252595,-0.000033,0.487590,0.306803,0.000002,0.486776,0.054209,0.000035,-0.000814,-0.002571,0.120273,0.018204,0.060547,-0.000195,-0.021220,-0.000184,-0.003408,0.000081,5.294093,0.007347,0.343032,-0.008262,0.247361,0.063553,0.064934,0.983489,0.041116,0.292193,-0.000135,0.838097,-0.063622
2.973000,0.252654,-0.000033,0.487567,0.306803,0.000002,0.486776,0.054149,0.000035,-0.000791,-0.002569,0.120279,0.018207,0.059860,-0.000191,-0.020879,0.000319,-0.006706,-0.000801,5.300703,0.007368,0.338507,-0.010267,0.253969,0.065325,0.066739,0.991632,0.043569,0.285249,-0.001926,0.832394,-0.065609
2.974000,0.252715,-0.000032,0.487543,0.306803,0.000002,0.486776,0.054088,0.000034,-0.000766,-0.002570,0.120279,0.018208,0.059834,0.000265,-0.021611,-0.000302,-0.005019,-0.000969,5.293934,-0.001932,0.355576,-0.007785,0.250596,0.065666,0.064762,0.982543,0.039269,0.296615,-0.001364,0.836299,-0.065656
2.975000,0.252774,-0.000032,0.487520,0.306803,0.000002,0.486776,0.054030,0.000034,-0.000743,-0.002574,0.120283,0.018210,0.059745,0.001475,-0.020902,-0.003949,-0.011120,0.001506,5.288642,-0.026098,0.343712,0.006786,0.262807,0.060722,0.053873,0.996331,0.017931,0.279566,0.007570,0.821817,-0.058976
2.976000,0.252833,-0.000032,0.487495,0.306803,0.000002,0.486776,0.053971,0.000034,-0.000719,-0.002574,0.120283,0.018211,0.059373,0.001155,-0.022333,-0.003489,-0.005833,0.001197,5.289039,-0.019682,0.374791,0.004949,0.252233,0.061345,0.056104,0.977564,0.021707,0.305231,0.007156,0.835876,-0.059835
2.977000,0.252892,-0.000033,0.487474,0.306803,0.000002,0.486776,0.053911,0.000035,-0.000697,-0.002577,0.120288,0.018215,0.059214,0.000665,-0.022578,-0.001741,-0.002225,-0.000136,5.285095,-0.009812,0.381849,-0.002055,0.245025,0.064023,0.061194,0.968138,0.031479,0.315434,0.002506,0.843050,-0.063347
2.978000,0.252952,-0.000032,0.487450,0.306803,0.000002,0.486776,0.053851,0.000034,-0.000673,-0.002573,0.120291,0.018206,0.058717,0.000772,-0.022585,-0.004011,-0.002920,0.011204,5.287764,-0.012008,0.384364,0.007037,0.246423,0.041311,0.037972,0.968898,0.011766,0.316307,0.008650,0.842553,-0.039706
2.979000,0.253011,-0.000032,0.487430,0.306803,0.000002,0.486776,0.053792,0.000034,-0.000654,-0.002575,0.120311,0.018209,0.059300,0.000628,-0.021834,-0.002476,-0.008329,0.007788,5.269021,-0.009151,0.371309,0.000893,0.257280,0.048157,0.045534,0.979961,0.021529,0.298350,0.003881,0.826532,-0.047219
2.980000,0.253071,-0.000032,0.487407,0.306803,0.000002,0.486776,0.053732,0.000034,-0.000631,-0.002570,0.120321,0.018204,0.059682,0.000660,-0.021898,-0.002457,-0.011074,0.007800,5.254179,-0.009783,0.374844,0.000831,0.262789,0.048114,0.045340,0.981875,0.021324,0.293957,0.003673,0.818469,-0.047175
2.981000,0.253132,-0.000033,0.487385,0.306803,0.000002,0.486776,0.053671,0.000035,-0.000609,-0.002573,0.120335,0.018212,0.060175,0.000366,-0.021020,-0.001436,-0.017147,0.003798,5.237046,-0.003870,0.359540,-0.003260,0.274963,0.056147,0.054852,0.995013,0.030195,0.273881,0.001682,0.801216,-0.055617
2.982000,0.253194,-0.000032,0.487362,0.306803,0.000002,0.486776,0.053610,0.000035,-0.000586,-0.002570,0.120350,0.018213,0.060675,0.000116,-0.020985,-0.002231,-0.019823,0.002197,5.219660,0.001123,0.361134,-0.000073,0.280346,0.059351,0.059340,0.996993,0.030246,0.268362,0.006224,0.792540,-0.058407
2.983000,0.253256,-0.000033,0.487341,0.306803,0.000002,0.486776,0.053547,0.000035,-0.000565,-0.002567,0.120370,0.018214,0.060793,0.000091,-0.019925,-0.002726,-0.023622,0.001833,5.209789,0.001667,0.342001,0.001917,0.287984,0.060082,0.060232,1.007963,0.029112,0.251375,0.008393,0.780857,-0.058880
2.984000,0.253318,-0.000033,0.487318,0.306803,0.000002,0.486776,0.053486,0.000035,-0.000542,-0.002570,0.120388,0.018216,0.061043,-0.000229,-0.020622,-0.000889,-0.024082,0.000283,5.197399,0.008126,0.358267,-0.005440,0.288939,0.063191,0.064939,1.002385,0.038700,0.257712,0.002743,0.779215,-0.062847
2.985000,0.253380,-0.000034,0.487298,0.306803,0.000002,0.486776,0.053423,0.000036,-0.000522,-0.002571,0.120409,0.018218,0.062317,-0.000257,-0.019573,-0.000436,-0.028655,-0.000588,5.164450,0.008707,0.339247,-0.007253,0.298127,0.064940,0.066793,1.011591,0.041172,0.236773,0.001204,0.761331,-0.064783
2.986000,0.253444,-0.000033,0.487276,0.306803,0.000002,0.486776,0.053360,0.000036,-0.000500,-0.002573,0.120428,0.018214,0.062528,-0.000157,-0.020320,0.000292,-0.025998,0.001107,5.152593,0.006687,0.356432,-0.010174,0.292853,0.061536,0.062854,1.000005,0.041667,0.249347,-0.002494,0.766108,-0.061763
2.987000,0.253506,-0.000033,0.487253,0.306803,0.000002,0.486776,0.053297,0.000035,-0.000477,-0.002571,0.120446,0.018216,0.062496,-0.000036,-0.020963,-0.000771,-0.023916,0.000245,5.145745,0.004247,0.371548,-0.005912,0.288725,0.063265,0.064002,0.990746,0.038271,0.260401,0.001417,0.770519,-0.062977
2.988000,0.253569,-0.000032,0.487232,0.306803,0.000002,0.486776,0.053235,0.000035,-0.000456,-0.002569,0.120466,0.018210,0.062290,0.000253,-0.020847,-0.001191,-0.023127,0.002158,5.142362,-0.001601,0.371356,-0.004230,0.287187,0.059417,0.058685,0.988714,0.033527,0.261907,0.001462,0.771377,-0.058958
2.989000,0.253631,-0.000033,0.487213,0.306803,0.000002,0.486776,0.053172,0.000035,-0.000437,-0.002572,0.120490,0.018211,0.061940,-0.000038,-0.019485,0.000023,-0.026995,0.001083,5.141865,0.004267,0.346040,-0.009092,0.294969,0.061572,0.062287,1.002883,0.040084,0.242767,-0.001944,0.760758,-0.061666
2.990000,0.253692,-0.000034,0.487190,0.306803,0.000002,0.486776,0.053111,0.000036,-0.000414,-0.002571,0.120503,0.018215,0.061311,-0.000206,-0.019939,0.000658,-0.025428,-0.000658,5.147092,0.007748,0.357429,-0.011627,0.291862,0.065071,0.066675,0.997310,0.044943,0.252385,-0.003365,0.766183,-0.065450
2.991000,0.253755,-0.000035,0.487168,0.306803,0.000002,0.486776,0.053048,0.000037,-0.000392,-0.002569,0.120517,0.018214,0.061681,-0.000199,-0.020270,0.000109,-0.023086,-0.000083,5.132197,0.007665,0.366223,-0.009426,0.287207,0.063917,0.065494,0.988241,0.042490,0.259898,-0.001336,0.768801,-0.064050
2.992000,0.253817,-0.000033,0.487148,0.306803,0.000002,0.486776,0.052986,0.000035,-0.000372,-0.002564,0.120543,0.018212,0.062422,0.000413,-0.021088,-0.001632,-0.020405,0.000795,5.109929,-0.004732,0.384559,-0.002445,0.281897,0.062152,0.060626,0.974846,0.032595,0.271871,0.002828,0.771628,-0.061470
2.993000,0.253879,-0.000034,0.487126,0.306803,0.000002,0.486776,0.052924,0.000036,-0.000350,-0.002571,0.120560,0.018215,0.062575,-0.000057,-0.020804,0.000495,-0.023183,-0.000646,5.099355,0.004694,0.381130,-0.010979,0.287487,0.065046,0.065862,0.979400,0.043901,0.264432,-0.003401,0.763571,-0.065357
2.994000,0.253941,-0.000035,0.487107,0.306803,0.000002,0.486776,0.052862,0.000037,-0.000331,-0.002573,0.120584,0.018220,0.061326,-0.000388,-0.019918,0.000517,-0.023044,-0.001158,5.116952,0.011448,0.365304,-0.011073,0.287257,0.066085,0.068613,0.985905,0.046023,0.259346,-0.001983,0.765630,-0.066400
2.995000,0.254001,-0.000034,0.487086,0.306803,0.000002,0.486776,0.052802,0.000036,-0.000310,-0.002571,0.120600,0.018222,0.060753,-0.000190,-0.021040,-0.000402,-0.016474,-0.002096,5.121221,0.007423,0.389845,-0.007392,0.274148,0.067970,0.069478,0.967141,0.042508,0.284516,0.001015,0.782265,-0.067853
2.996000,0.254061,-0.000033,0.487065,0.306803,0.000002,0.486776,0.052742,0.000035,-0.000289,-0.002569,0.120622,0.018214,0.060950,0.000097,-0.021449,-0.001222,-0.016031,0.001022,5.110032,0.001601,0.400080,-0.004104,0.273307,0.061706,0.061768,0.961735,0.035279,0.289636,0.002421,0.782003,-0.061241
2.997000,0.254123,-0.000033,0.487046,0.306803,0.000002,0.486776,0.052680,0.000035,-0.000270,-0.002570,0.120643,0.018211,0.061005,0.000312,-0.021477,-0.000536,-0.012954,0.001800,5.101542,-0.002766,0.402539,-0.006853,0.267194,0.060137,0.059070,0.954000,0.036205,0.296035,-0.001387,0.786664,-0.060025
2.998000,0.254184,-0.000034,0.487023,0.306803,0.000002,0.486776,0.052620,0.000036,-0.000247,-0.002570,0.120656,0.018214,0.060513,-0.000069,-0.022586,-0.000271,-0.010097,0.000649,5.104095,0.004981,0.427066,-0.007911,0.261506,0.062452,0.063336,0.941905,0.039839,0.314223,-0.000607,0.795567,-0.062461
2.999000,0.254244,-0.000034,0.487004,0.306803,0.000002,0.486776,0.052560,0.000036,-0.000227,-0.002573,0.120682,0.018216,0.060475,-0.000060,-0.021275,0.000499,-0.016496,-0.000438,5.097683,0.004773,0.402763,-0.011001,0.274355,0.064631,0.065456,0.959727,0.043373,0.290249,-0.003508,0.778825,-0.064971
3.000000,0.254303,-0.000034,0.486986,0.306803,0.000002,0.486776,0.052500,0.000036,-0.000209,-0.002574,0.120709,0.018216,0.059746,-0.000131,-0.020639,0.000660,-0.016043,-0.000430,5.105087,0.006209,0.391851,-0.011650,0.273505,0.064616,0.065814,0.962867,0.044490,0.286991,-0.003846,0.779981,-0.065036
3.001000,0.254362,-0.000035,0.486964,0.306803,0.000002,0.486776,0.052442,0.000037,-0.000187,-0.002573,0.120721,0.018225,0.059800,-0.000165,-0.021511,0.000297,-0.014214,-0.002877,5.096992,0.006957,0.411495,-0.010192,0.269870,0.069542,0.070938,0.952617,0.045648,0.299661,-0.001748,0.784147,-0.069759
3.002000,0.254422,-0.000034,0.486946,0.306803,0.000002,0.486776,0.052382,0.000036,-0.000170,-0.002576,0.120748,0.018220,0.059352,0.000033,-0.020829,0.000874,-0.014500,-0.000714,5.098772,0.002925,0.399618,-0.012511,0.270495,0.065200,0.065570,0.956641,0.044762,0.293943,-0.005335,0.782601,-0.065725
3.003000,0.254480,-0.000035,0.486924,0.306803,0.000002,0.486776,0.052324,0.000037,-0.000148,-0.002573,0.120760,0.018223,0.059777,-0.000290,-0.021231,-0.000236,-0.015837,-0.001720,5.083307,0.009460,0.409875,-0.008061,0.273195,0.067223,0.069264,0.953945,0.043224,0.295328,0.000630,0.777942,-0.067193
3.004000,0.254538,-0.000035,0.486906,0.306803,0.000002,0.486776,0.052266,0.000037,-0.000130,-0.002576,0.120783,0.018224,0.059235,-0.000288,-0.020337,0.000680,-0.016990,-0.001247,5.087171,0.009451,0.393764,-0.011735,0.275546,0.066277,0.068319,0.961069,0.046286,0.286149,-0.003108,0.774626,-0.066692
3.005000,0.254596,-0.000034,0.486885,0.306803,0.000002,0.486776,0.052207,0.000036,-0.000108,-0.002570,0.120800,0.018221,0.058463,0.000160,-0.020301,-0.000435,-0.017139,0.000164,5.095588,0.000454,0.395183,-0.007256,0.275880,0.063444,0.063254,0.961955,0.038668,0.288029,-0.000807,0.776184,-0.063340
3.006000,0.254656,-0.000033,0.486866,0.306803,0.000002,0.486776,0.052148,0.000035,-0.000090,-0.002571,0.120820,0.018215,0.059334,0.000283,-0.019601,-0.000874,-0.020536,0.002036,5.071028,-0.002118,0.383053,-0.005503,0.282712,0.059680,0.058843,0.968207,0.034875,0.273531,0.000005,0.763111,-0.059380
3.007000,0.254714,-0.000034,0.486845,0.306803,0.000002,0.486776,0.052089,0.000036,-0.000069,-0.002575,0.120838,0.018220,0.060402,0.000097,-0.020416,0.000537,-0.020149,-0.000256,5.042637,0.001621,0.401413,-0.011160,0.281974,0.064281,0.064338,0.958254,0.042935,0.280604,-0.004407,0.760148,-0.064629
3.008000,0.254772,-0.000034,0.486825,0.306803,0.000002,0.486776,0.052031,0.000036,-0.000049,-0.002571,0.120852,0.018215,0.059514,-0.000062,-0.020340,-0.001141,-0.017908,0.001374,5.053427,0.004841,0.401907,-0.004437,0.277519,0.061003,0.061912,0.955254,0.036162,0.286680,0.002609,0.766845,-0.060575
3.009000,0.254831,-0.000035,0.486806,0.306803,0.000002,0.486776,0.051972,0.000037,-0.000030,-0.002571,0.120874,0.018219,0.059710,-0.000134,-0.019243,0.000331,-0.023504,-0.000461,5.042493,0.006367,0.381897,-0.010325,0.288756,0.064688,0.065966,0.969742,0.043448,0.265751,-0.002563,0.751259,-0.064921
3.010000,0.254890,-0.000035,0.486784,0.306803,0.000002,0.486776,0.051913,0.000037,-0.000008,-0.002574,0.120886,0.018224,0.059930,-0.000195,-0.021256,0.000549,-0.015076,-0.001926,5.030970,0.007568,0.424339,-0.011206,0.271925,0.067635,0.069178,0.940247,0.045904,0.301413,-0.002919,0.770384,-0.067984
3.011000,0.254949,-0.000032,0.486766,0.306803,0.000002,0.486776,0.051855,0.000034,0.000011,-0.002573,0.120906,0.018215,0.059413,0.000664,-0.020393,-0.000556,-0.016556,0.001469,5.034299,-0.009857,0.408934,-0.006780,0.274924,0.060817,0.057987,0.947688,0.034630,0.291958,-0.002811,0.766410,-0.060676
3.012000,0.255007,-0.000033,0.486745,0.306803,0.000002,0.486776,0.051796,0.000035,0.000031,-0.002574,0.120922,0.018220,0.059553,0.000312,-0.019651,-0.000075,-0.021470,-0.000471,5.024457,-0.002788,0.396134,-0.008709,0.284785,0.064711,0.063669,0.958998,0.039796,0.275988,-0.002882,0.753211,-0.064756
3.013000,0.255066,-0.000034,0.486726,0.306803,0.000002,0.486776,0.051738,0.000036,0.000051,-0.002577,0.120937,0.018224,0.059783,-0.000264,-0.018871,0.000965,-0.024656,-0.001598,5.012852,0.008880,0.382495,-0.012878,0.291186,0.066979,0.068866,0.967073,0.047378,0.262568,-0.004397,0.743007,-0.067497
3.014000,0.255125,-0.000035,0.486705,0.306803,0.000002,0.486776,0.051679,0.000037,0.000071,-0.002574,0.120953,0.018225,0.058935,-0.000516,-0.018819,-0.000288,-0.023050,-0.001586,5.022749,0.014014,0.383474,-0.007858,0.288006,0.066960,0.070195,0.965004,0.044318,0.267604,0.001668,0.748300,-0.066881
3.015000,0.255183,-0.000034,0.486686,0.306803,0.000002,0.486776,0.051620,0.000036,0.000091,-0.002572,0.120974,0.018223,0.059318,0.000088,-0.018463,-0.000138,-0.026744,-0.000225,5.008043,0.001873,0.378309,-0.008448,0.295437,0.064230,0.064397,0.971215,0.040487,0.257093,-0.001721,0.737394,-0.064229
3.016000,0.255242,-0.000034,0.486666,0.306803,0.000002,0.486776,0.051561,0.000036,0.000110,-0.002575,0.120991,0.018217,0.059256,0.000016,-0.017513,0.000205,-0.031315,0.001912,5.002253,0.003279,0.361305,-0.009834,0.304612,0.059935,0.060463,0.983630,0.039981,0.240115,-0.003243,0.725244,-0.060113
3.017000,0.255302,-0.000033,0.486644,0.306803,0.000002,0.486776,0.051501,0.000036,0.000132,-0.002575,0.121002,0.018216,0.059476,0.000121,-0.019412,-0.000031,-0.022741,0.001288,4.990656,0.001134,0.401444,-0.008891,0.287486,0.061182,0.061149,0.954500,0.039411,0.274938,-0.002639,0.744405,-0.061270
3.018000,0.255363,-0.000035,0.486623,0.306803,0.000002,0.486776,0.051441,0.000037,0.000153,-0.002577,0.121016,0.018224,0.059576,-0.000529,-0.019886,0.000490,-0.020119,-0.001771,4.981365,0.014319,0.413024,-0.010981,0.282270,0.067327,0.070598,0.944891,0.047234,0.284934,-0.001402,0.749007,-0.067631
